NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
index	guid	type	obj_id	camp_id	name	title	pos_x	pos_z	dir	script_id	respawn_time	group_id	team_id	base_ai	ai_file	patrol_id	shop0	shop1	shop2	shop3	ReputationID	level	viewgroup
207	208	10451	-1	21	海都精锐军		451	55	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
208	209	10451	-1	21	海都精锐军		444	39	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
209	210	10451	-1	21	海都精锐军		440	35	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
210	211	10451	-1	21	海都精锐军		424	49	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
211	212	10451	-1	21	海都精锐军		420	45	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
212	213	10451	-1	21	海都精锐军		413	42	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
213	214	10451	-1	21	海都精锐军		417	37	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
214	215	10451	-1	21	海都精锐军		415	53	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
215	216	10451	-1	21	海都精锐军		416	56	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
216	217	10451	-1	21	海都精锐军		414	44	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
217	218	10451	-1	21	海都精锐军		415	37	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
218	219	10451	-1	21	海都精锐军		409	43	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
219	220	10451	-1	21	海都精锐军		420	38	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
220	221	10451	-1	21	海都精锐军		410	54	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
221	222	10451	-1	21	海都精锐军		411	47	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
222	223	10451	-1	21	海都精锐军		413	41	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
223	224	10451	-1	21	海都精锐军		418	38	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
224	225	10451	-1	21	海都精锐军		423	39	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
225	226	10451	-1	21	海都精锐军		403	52	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
226	227	10451	-1	21	海都精锐军		409	55	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
227	228	10451	-1	21	海都精锐军		403	49	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
228	229	10451	-1	21	海都精锐军		405	40	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
229	230	10451	-1	21	海都精锐军		409	42	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
230	231	10452	-1	5	失烈门	沙城上将军	253	315	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	110	0	
231	232	10453	-1	20	沙城卫兵		261.59549	266.549255	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
232	233	10453	-1	20	沙城卫兵		262.113068	60.986717	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
233	234	10453	-1	20	沙城卫兵		247.628754	266.405029	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
234	235	10453	-1	20	沙城卫兵		308.137207	180.856369	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
235	236	10453	-1	20	沙城卫兵		296.802948	180.46048	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
236	237	10453	-1	20	沙城卫兵		262.011383	225.902176	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
237	238	10453	-1	20	沙城卫兵		247.821091	225.722275	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
238	239	10453	-1	20	沙城卫兵		242.866241	98.59906	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
239	240	10453	-1	20	沙城卫兵		267.792511	98.649612	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
240	241	10453	-1	20	沙城卫兵		328.26059	110.525925	10	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
241	242	10453	-1	20	沙城卫兵		328.160156	99.401161	28	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
242	243	10453	-1	20	沙城卫兵		216.492447	180.353333	28	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
243	244	10453	-1	20	沙城卫兵		203.560852	180.374649	28	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
244	245	10453	-1	20	沙城卫兵		182.189011	111.089661	9	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
245	246	10453	-1	20	沙城卫兵		182.205536	98.954842	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
246	247	10453	-1	20	沙城卫兵		248.679001	60.816299	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
247	248	10453	-1	20	沙城卫兵		207.094116	53.860214	0	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
248	249	10453	-1	20	沙城卫兵		207.008148	39.862637	0	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
249	250	10453	-1	20	沙城卫兵		278.682709	55.734119	19	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
250	251	10453	-1	20	沙城卫兵		230.880966	63.527775	0	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
251	252	10453	-1	20	沙城卫兵		278.76358	63.565937	18	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
252	253	10453	-1	20	沙城卫兵		230.730759	55.341896	36	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
253	254	10453	-1	20	沙城卫兵		300.431519	40.178047	20	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
254	255	10453	-1	20	沙城卫兵		300.273834	53.195351	20	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
255	256	10453	-1	20	沙城卫兵		207.620361	99.645302	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
256	257	10453	-1	20	沙城卫兵		207.937592	110.944534	8	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
257	258	10453	-1	20	沙城卫兵		300.460602	99.315247	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
258	259	10453	-1	20	沙城卫兵		300.602051	110.711273	8	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
259	260	10453	-1	20	沙城卫兵		269.161163	154.782211	8	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
260	261	10453	-1	20	沙城卫兵		239.985352	154.920807	10	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
261	262	10447	-1	21	海都前锋游击		58	171	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
262	263	10447	-1	21	海都前锋游击		59	168	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
263	264	10447	-1	21	海都前锋游击		60	160	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
264	265	10447	-1	21	海都前锋游击		62	160	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
265	266	10447	-1	21	海都前锋游击		64	161	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
266	267	10447	-1	21	海都前锋游击		67	162	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
267	268	10447	-1	21	海都前锋游击		100	165	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
268	269	10447	-1	21	海都前锋游击		105	169	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
269	270	10447	-1	21	海都前锋游击		104	167	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
270	271	10447	-1	21	海都前锋游击		105	168	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
271	272	10447	-1	21	海都前锋游击		106	169	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
272	273	10447	-1	21	海都前锋游击		99	167	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
273	274	10447	-1	21	海都前锋游击		105	159	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
274	275	10447	-1	21	海都前锋游击		106	161	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
275	276	10447	-1	21	海都前锋游击		107	156	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
276	277	10447	-1	21	海都前锋游击		105	155	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
277	278	10447	-1	21	海都前锋游击		102	155	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
278	279	10448	-1	21	海都力士		67	78	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
279	280	10448	-1	21	海都力士		70	79	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
280	281	10448	-1	21	海都力士		67	74	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
281	282	10448	-1	21	海都力士		72	75	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
282	283	10448	-1	21	海都力士		74	78	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
283	284	10448	-1	21	海都力士		78	69	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
284	285	10448	-1	21	海都力士		79	61	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
285	286	10448	-1	21	海都力士		77	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
286	287	10448	-1	21	海都力士		80	74	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
287	288	10448	-1	21	海都力士		85	71	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
288	289	10448	-1	21	海都力士		70	36	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
289	290	10448	-1	21	海都力士		72	41	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
290	291	10448	-1	21	海都力士		80	34	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
291	292	10448	-1	21	海都力士		77	32	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
292	293	10448	-1	21	海都力士		74	32	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
293	294	10448	-1	21	海都力士		74	38	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
294	295	10448	-1	21	海都力士		74	36	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
295	296	10449	-1	21	海都左翼军		376	309	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
296	297	10449	-1	21	海都左翼军		377	310	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
297	298	10449	-1	21	海都左翼军		378	311	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
298	299	10449	-1	21	海都左翼军		379	312	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
299	300	10449	-1	21	海都左翼军		377	313	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
300	301	10449	-1	21	海都左翼军		375	314	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
301	302	10449	-1	21	海都左翼军		392	320	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
302	303	10449	-1	21	海都左翼军		388	371	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
303	304	10449	-1	21	海都左翼军		399	304	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
304	305	10449	-1	21	海都左翼军		391	293	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
305	306	10449	-1	21	海都左翼军		399	289	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
306	307	10449	-1	21	海都左翼军		380	320	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
307	308	10449	-1	21	海都左翼军		380	310	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
308	309	10449	-1	21	海都左翼军		380	311	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
309	310	10449	-1	21	海都左翼军		380	312	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
310	311	10449	-1	21	海都左翼军		381	314	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
311	312	10449	-1	21	海都左翼军		383	315	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
312	313	10450	-1	21	海都右翼军		439	256	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
313	314	10450	-1	21	海都右翼军		431	244	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
314	315	10450	-1	21	海都右翼军		429	240	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
315	316	10450	-1	21	海都右翼军		419	247	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
316	317	10450	-1	21	海都右翼军		416	253	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
317	318	10450	-1	21	海都右翼军		422	251	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
318	319	10450	-1	21	海都右翼军		432	253	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
319	320	10450	-1	21	海都右翼军		436	248	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
320	321	10450	-1	21	海都右翼军		425	246	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
321	322	10450	-1	21	海都右翼军		422	241	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
322	323	10450	-1	21	海都右翼军		424	247	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
323	324	10450	-1	21	海都右翼军		422	251	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
324	325	10450	-1	21	海都右翼军		418	254	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
325	326	10450	-1	21	海都右翼军		414	248	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
326	327	10450	-1	21	海都右翼军		418	236	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
327	328	10451	-1	21	海都精锐军		419	48	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
328	329	10451	-1	21	海都精锐军		419	49	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
329	330	10451	-1	21	海都精锐军		419	50	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
330	331	10451	-1	21	海都精锐军		419	51	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
331	332	10451	-1	21	海都精锐军		419	52	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
332	333	10451	-1	21	海都精锐军		419	53	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
333	334	10451	-1	21	海都精锐军		443	46	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
334	335	10451	-1	21	海都精锐军		443	47	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
335	336	10451	-1	21	海都精锐军		443	48	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
336	337	10451	-1	21	海都精锐军		397	44	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
337	338	10451	-1	21	海都精锐军		403	42	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
338	339	10451	-1	21	海都精锐军		404	46	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
339	340	10451	-1	21	海都精锐军		406	56	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
340	341	10451	-1	21	海都精锐军		412	57	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
341	342	10451	-1	21	海都精锐军		408	51	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
342	343	10451	-1	21	海都精锐军		404	50	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
343	344	10451	-1	21	海都精锐军		399	49	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
344	345	10451	-1	21	海都精锐军		396	46	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
345	346	10455	-1	5	沙城精锐守卫		147.865372	108.401985	17	0	300000	-1	-1	5	511	-1	-1	-1	-1	-1	-1	80	0	
346	347	10455	-1	5	沙城精锐守卫		148.008713	101.126755	17	0	300000	-1	-1	5	511	-1	-1	-1	-1	-1	-1	80	0	
347	348	10455	-1	5	沙城精锐守卫		145	108.401985	17	0	300000	-1	-1	5	511	-1	-1	-1	-1	-1	-1	80	0	
348	349	10455	-1	5	沙城精锐守卫		145	101.126755	17	0	300000	-1	-1	5	511	-1	-1	-1	-1	-1	-1	80	0	
349	350	10455	-1	5	沙城精锐守卫		363.455658	101.5	1	0	300000	-1	-1	5	511	-1	-1	-1	-1	-1	-1	80	0	
350	351	10455	-1	5	沙城精锐守卫		363.485443	109	1	0	300000	-1	-1	5	511	-1	-1	-1	-1	-1	-1	80	0	
351	352	10455	-1	5	沙城精锐守卫		366	101.5	1	0	300000	-1	-1	5	511	-1	-1	-1	-1	-1	-1	80	0	
352	353	10455	-1	5	沙城精锐守卫		366	109	1	0	300000	-1	-1	5	511	-1	-1	-1	-1	-1	-1	80	0	
353	354	2604	401232	18	昆仑传送	沙城传送人	117.054306	422.785767	12	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
354	355	2604	401233	19	敦煌传送	沙城传送人	411.857788	433.036102	20	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
355	356	2604	401231	16	楼兰传送	沙城传送人	439.241028	296.332611	13	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	60	0	
356	357	10464	401260	18	黄仁武	皇帝战任务发布人	130	431	33	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
357	358	10465	401261	16	黄仁武	皇帝战任务发布人	433	309	24	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
358	359	10466	401262	17	黄仁武	皇帝战任务发布人	253	458	5	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
359	360	10467	401263	19	黄仁武	皇帝战任务发布人	424	433	26	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
