NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
602	86	6	100	0	50000	860	2	115	160	0
603	1	7	100	0	2500	10	2	75	75	0
604	2	7	100	0	3500	20	2	75	76	0
605	3	7	100	0	4500	30	2	75	77	0
606	4	7	100	0	5500	40	2	75	78	0
607	5	7	100	0	6500	50	2	75	79	0
608	6	7	100	0	7500	60	2	75	80	0
609	7	7	100	0	8500	70	2	75	81	0
610	8	7	100	0	9500	80	2	75	82	0
611	9	7	100	0	10500	90	2	75	83	0
612	10	7	100	0	11500	100	2	75	84	0
613	11	7	100	0	12500	110	2	75	85	1
614	12	7	100	0	13500	120	2	85	86	0
615	13	7	100	0	14500	130	2	85	87	0
616	14	7	100	0	15500	140	2	85	88	0
617	15	7	100	0	16500	150	2	85	89	0
618	16	7	100	0	17500	160	2	85	90	0
619	17	7	100	0	18500	170	2	85	91	0
620	18	7	100	0	19500	180	2	85	92	0
621	19	7	100	0	20500	190	2	85	93	0
622	20	7	100	0	21500	200	2	85	94	0
623	21	7	100	0	22500	210	2	85	95	1
624	22	7	100	0	23500	220	2	95	96	0
625	23	7	100	0	24500	230	2	95	97	0
626	24	7	100	0	25500	240	2	95	98	0
627	25	7	100	0	26500	250	2	95	99	0
628	26	7	100	0	27500	260	2	95	100	0
629	27	7	100	0	28500	270	2	95	101	0
630	28	7	100	0	29500	280	2	95	102	0
631	29	7	100	0	30500	290	2	95	103	0
632	30	7	100	0	31500	300	2	95	104	0
633	31	7	100	0	32500	310	2	95	105	1
634	32	7	100	0	33500	320	2	105	106	0
635	33	7	100	0	34500	330	2	105	107	0
636	34	7	100	0	35500	340	2	105	108	0
637	35	7	100	0	36500	350	2	105	109	0
638	36	7	100	0	37500	360	2	105	110	0
639	37	7	100	0	38500	370	2	105	111	0
640	38	7	100	0	39500	380	2	105	112	0
641	39	7	100	0	40500	390	2	105	113	0
642	40	7	100	0	41500	400	2	105	114	0
643	41	7	100	0	42500	410	2	105	115	1
644	42	7	100	0	43500	420	2	115	116	0
645	43	7	100	0	44500	430	2	115	117	0
646	44	7	100	0	45500	440	2	115	118	0
647	45	7	100	0	46500	450	2	115	119	0
648	46	7	100	0	47500	460	2	115	120	0
649	47	7	100	0	48500	470	2	115	121	0
650	48	7	100	0	50000	480	2	115	122	0
651	49	7	100	0	50000	490	2	115	123	0
652	50	7	100	0	50000	500	2	115	124	0
653	51	7	100	0	50000	510	2	115	125	0
654	52	7	100	0	50000	520	2	115	126	0
655	53	7	100	0	50000	530	2	115	127	0
656	54	7	100	0	50000	540	2	115	128	0
657	55	7	100	0	50000	550	2	115	129	0
658	56	7	100	0	50000	560	2	115	130	0
659	57	7	100	0	50000	570	2	115	131	0
660	58	7	100	0	50000	580	2	115	132	0
661	59	7	100	0	50000	590	2	115	133	0
662	60	7	100	0	50000	600	2	115	134	0
663	61	7	100	0	50000	610	2	115	135	0
664	62	7	100	0	50000	620	2	115	136	0
665	63	7	100	0	50000	630	2	115	137	0
666	64	7	100	0	50000	640	2	115	138	0
667	65	7	100	0	50000	650	2	115	139	0
668	66	7	100	0	50000	660	2	115	140	0
669	67	7	100	0	50000	670	2	115	141	0
670	68	7	100	0	50000	680	2	115	142	0
671	69	7	100	0	50000	690	2	115	143	0
672	70	7	100	0	50000	700	2	115	144	0
673	71	7	100	0	50000	710	2	115	145	0
674	72	7	100	0	50000	720	2	115	146	0
675	73	7	100	0	50000	730	2	115	147	0
676	74	7	100	0	50000	740	2	115	148	0
677	75	7	100	0	50000	750	2	115	149	0
678	76	7	100	0	50000	760	2	115	150	0
679	77	7	100	0	50000	770	2	115	151	0
680	78	7	100	0	50000	780	2	115	152	0
681	79	7	100	0	50000	790	2	115	153	0
682	80	7	100	0	50000	800	2	115	154	0
683	81	7	100	0	50000	810	2	115	155	0
684	82	7	100	0	50000	820	2	115	156	0
685	83	7	100	0	50000	830	2	115	157	0
686	84	7	100	0	50000	840	2	115	158	0
687	85	7	100	0	50000	850	2	115	159	0
688	86	7	100	0	50000	860	2	115	160	0
689	1	8	100	0	2500	10	2	75	75	0
690	2	8	100	0	3500	20	2	75	76	0
691	3	8	100	0	4500	30	2	75	77	0
692	4	8	100	0	5500	40	2	75	78	0
693	5	8	100	0	6500	50	2	75	79	0
694	6	8	100	0	7500	60	2	75	80	0
695	7	8	100	0	8500	70	2	75	81	0
696	8	8	100	0	9500	80	2	75	82	0
697	9	8	100	0	10500	90	2	75	83	0
698	10	8	100	0	11500	100	2	75	84	0
699	11	8	100	0	12500	110	2	75	85	1
700	12	8	100	0	13500	120	2	85	86	0
701	13	8	100	0	14500	130	2	85	87	0
702	14	8	100	0	15500	140	2	85	88	0
703	15	8	100	0	16500	150	2	85	89	0
704	16	8	100	0	17500	160	2	85	90	0
705	17	8	100	0	18500	170	2	85	91	0
706	18	8	100	0	19500	180	2	85	92	0
707	19	8	100	0	20500	190	2	85	93	0
708	20	8	100	0	21500	200	2	85	94	0
709	21	8	100	0	22500	210	2	85	95	1
710	22	8	100	0	23500	220	2	95	96	0
711	23	8	100	0	24500	230	2	95	97	0
712	24	8	100	0	25500	240	2	95	98	0
713	25	8	100	0	26500	250	2	95	99	0
714	26	8	100	0	27500	260	2	95	100	0
715	27	8	100	0	28500	270	2	95	101	0
716	28	8	100	0	29500	280	2	95	102	0
717	29	8	100	0	30500	290	2	95	103	0
718	30	8	100	0	31500	300	2	95	104	0
719	31	8	100	0	32500	310	2	95	105	1
720	32	8	100	0	33500	320	2	105	106	0
721	33	8	100	0	34500	330	2	105	107	0
722	34	8	100	0	35500	340	2	105	108	0
723	35	8	100	0	36500	350	2	105	109	0
724	36	8	100	0	37500	360	2	105	110	0
725	37	8	100	0	38500	370	2	105	111	0
726	38	8	100	0	39500	380	2	105	112	0
727	39	8	100	0	40500	390	2	105	113	0
728	40	8	100	0	41500	400	2	105	114	0
729	41	8	100	0	42500	410	2	105	115	1
730	42	8	100	0	43500	420	2	115	116	0
731	43	8	100	0	44500	430	2	115	117	0
732	44	8	100	0	45500	440	2	115	118	0
733	45	8	100	0	46500	450	2	115	119	0
734	46	8	100	0	47500	460	2	115	120	0
735	47	8	100	0	48500	470	2	115	121	0
736	48	8	100	0	50000	480	2	115	122	0
737	49	8	100	0	50000	490	2	115	123	0
738	50	8	100	0	50000	500	2	115	124	0
739	51	8	100	0	50000	510	2	115	125	0
740	52	8	100	0	50000	520	2	115	126	0
741	53	8	100	0	50000	530	2	115	127	0
742	54	8	100	0	50000	540	2	115	128	0
743	55	8	100	0	50000	550	2	115	129	0
744	56	8	100	0	50000	560	2	115	130	0
745	57	8	100	0	50000	570	2	115	131	0
746	58	8	100	0	50000	580	2	115	132	0
747	59	8	100	0	50000	590	2	115	133	0
748	60	8	100	0	50000	600	2	115	134	0
749	61	8	100	0	50000	610	2	115	135	0
750	62	8	100	0	50000	620	2	115	136	0
751	63	8	100	0	50000	630	2	115	137	0
752	64	8	100	0	50000	640	2	115	138	0
753	65	8	100	0	50000	650	2	115	139	0
754	66	8	100	0	50000	660	2	115	140	0
755	67	8	100	0	50000	670	2	115	141	0
756	68	8	100	0	50000	680	2	115	142	0
757	69	8	100	0	50000	690	2	115	143	0
758	70	8	100	0	50000	700	2	115	144	0
759	71	8	100	0	50000	710	2	115	145	0
760	72	8	100	0	50000	720	2	115	146	0
761	73	8	100	0	50000	730	2	115	147	0
762	74	8	100	0	50000	740	2	115	148	0
763	75	8	100	0	50000	750	2	115	149	0
764	76	8	100	0	50000	760	2	115	150	0
765	77	8	100	0	50000	770	2	115	151	0
766	78	8	100	0	50000	780	2	115	152	0
767	79	8	100	0	50000	790	2	115	153	0
768	80	8	100	0	50000	800	2	115	154	0
769	81	8	100	0	50000	810	2	115	155	0
770	82	8	100	0	50000	820	2	115	156	0
771	83	8	100	0	50000	830	2	115	157	0
772	84	8	100	0	50000	840	2	115	158	0
773	85	8	100	0	50000	850	2	115	159	0
774	86	8	100	0	50000	860	2	115	160	0
775	1	9	100	0	2500	10	2	75	75	0
776	2	9	100	0	3500	20	2	75	76	0
777	3	9	100	0	4500	30	2	75	77	0
778	4	9	100	0	5500	40	2	75	78	0
779	5	9	100	0	6500	50	2	75	79	0
780	6	9	100	0	7500	60	2	75	80	0
781	7	9	100	0	8500	70	2	75	81	0
782	8	9	100	0	9500	80	2	75	82	0
783	9	9	100	0	10500	90	2	75	83	0
784	10	9	100	0	11500	100	2	75	84	0
785	11	9	100	0	12500	110	2	75	85	1
786	12	9	100	0	13500	120	2	85	86	0
787	13	9	100	0	14500	130	2	85	87	0
788	14	9	100	0	15500	140	2	85	88	0
789	15	9	100	0	16500	150	2	85	89	0
790	16	9	100	0	17500	160	2	85	90	0
791	17	9	100	0	18500	170	2	85	91	0
792	18	9	100	0	19500	180	2	85	92	0
793	19	9	100	0	20500	190	2	85	93	0
794	20	9	100	0	21500	200	2	85	94	0
795	21	9	100	0	22500	210	2	85	95	1
796	22	9	100	0	23500	220	2	95	96	0
797	23	9	100	0	24500	230	2	95	97	0
798	24	9	100	0	25500	240	2	95	98	0
799	25	9	100	0	26500	250	2	95	99	0
800	26	9	100	0	27500	260	2	95	100	0
801	27	9	100	0	28500	270	2	95	101	0
802	28	9	100	0	29500	280	2	95	102	0
803	29	9	100	0	30500	290	2	95	103	0
804	30	9	100	0	31500	300	2	95	104	0
805	31	9	100	0	32500	310	2	95	105	1
806	32	9	100	0	33500	320	2	105	106	0
807	33	9	100	0	34500	330	2	105	107	0
808	34	9	100	0	35500	340	2	105	108	0
809	35	9	100	0	36500	350	2	105	109	0
810	36	9	100	0	37500	360	2	105	110	0
811	37	9	100	0	38500	370	2	105	111	0
812	38	9	100	0	39500	380	2	105	112	0
813	39	9	100	0	40500	390	2	105	113	0
814	40	9	100	0	41500	400	2	105	114	0
815	41	9	100	0	42500	410	2	105	115	1
816	42	9	100	0	43500	420	2	115	116	0
817	43	9	100	0	44500	430	2	115	117	0
818	44	9	100	0	45500	440	2	115	118	0
819	45	9	100	0	46500	450	2	115	119	0
820	46	9	100	0	47500	460	2	115	120	0
821	47	9	100	0	48500	470	2	115	121	0
822	48	9	100	0	50000	480	2	115	122	0
823	49	9	100	0	50000	490	2	115	123	0
824	50	9	100	0	50000	500	2	115	124	0
825	51	9	100	0	50000	510	2	115	125	0
826	52	9	100	0	50000	520	2	115	126	0
827	53	9	100	0	50000	530	2	115	127	0
828	54	9	100	0	50000	540	2	115	128	0
829	55	9	100	0	50000	550	2	115	129	0
830	56	9	100	0	50000	560	2	115	130	0
831	57	9	100	0	50000	570	2	115	131	0
832	58	9	100	0	50000	580	2	115	132	0
833	59	9	100	0	50000	590	2	115	133	0
834	60	9	100	0	50000	600	2	115	134	0
835	61	9	100	0	50000	610	2	115	135	0
836	62	9	100	0	50000	620	2	115	136	0
837	63	9	100	0	50000	630	2	115	137	0
838	64	9	100	0	50000	640	2	115	138	0
839	65	9	100	0	50000	650	2	115	139	0
840	66	9	100	0	50000	660	2	115	140	0
841	67	9	100	0	50000	670	2	115	141	0
842	68	9	100	0	50000	680	2	115	142	0
843	69	9	100	0	50000	690	2	115	143	0
844	70	9	100	0	50000	700	2	115	144	0
845	71	9	100	0	50000	710	2	115	145	0
846	72	9	100	0	50000	720	2	115	146	0
847	73	9	100	0	50000	730	2	115	147	0
848	74	9	100	0	50000	740	2	115	148	0
849	75	9	100	0	50000	750	2	115	149	0
850	76	9	100	0	50000	760	2	115	150	0
851	77	9	100	0	50000	770	2	115	151	0
852	78	9	100	0	50000	780	2	115	152	0
853	79	9	100	0	50000	790	2	115	153	0
854	80	9	100	0	50000	800	2	115	154	0
855	81	9	100	0	50000	810	2	115	155	0
856	82	9	100	0	50000	820	2	115	156	0
857	83	9	100	0	50000	830	2	115	157	0
858	84	9	100	0	50000	840	2	115	158	0
859	85	9	100	0	50000	850	2	115	159	0
860	86	9	100	0	50000	860	2	115	160	0
861	1	10	100	0	2500	10	2	75	75	0
862	2	10	100	0	3500	20	2	75	76	0
863	3	10	100	0	4500	30	2	75	77	0
864	4	10	100	0	5500	40	2	75	78	0
865	5	10	100	0	6500	50	2	75	79	0
866	6	10	100	0	7500	60	2	75	80	0
867	7	10	100	0	8500	70	2	75	81	0
868	8	10	100	0	9500	80	2	75	82	0
869	9	10	100	0	10500	90	2	75	83	0
870	10	10	100	0	11500	100	2	75	84	0
871	11	10	100	0	12500	110	2	75	85	1
872	12	10	100	0	13500	120	2	85	86	0
873	13	10	100	0	14500	130	2	85	87	0
874	14	10	100	0	15500	140	2	85	88	0
875	15	10	100	0	16500	150	2	85	89	0
876	16	10	100	0	17500	160	2	85	90	0
877	17	10	100	0	18500	170	2	85	91	0
878	18	10	100	0	19500	180	2	85	92	0
879	19	10	100	0	20500	190	2	85	93	0
880	20	10	100	0	21500	200	2	85	94	0
881	21	10	100	0	22500	210	2	85	95	1
882	22	10	100	0	23500	220	2	95	96	0
883	23	10	100	0	24500	230	2	95	97	0
884	24	10	100	0	25500	240	2	95	98	0
885	25	10	100	0	26500	250	2	95	99	0
886	26	10	100	0	27500	260	2	95	100	0
887	27	10	100	0	28500	270	2	95	101	0
888	28	10	100	0	29500	280	2	95	102	0
889	29	10	100	0	30500	290	2	95	103	0
890	30	10	100	0	31500	300	2	95	104	0
891	31	10	100	0	32500	310	2	95	105	1
892	32	10	100	0	33500	320	2	105	106	0
893	33	10	100	0	34500	330	2	105	107	0
894	34	10	100	0	35500	340	2	105	108	0
895	35	10	100	0	36500	350	2	105	109	0
896	36	10	100	0	37500	360	2	105	110	0
897	37	10	100	0	38500	370	2	105	111	0
898	38	10	100	0	39500	380	2	105	112	0
899	39	10	100	0	40500	390	2	105	113	0
900	40	10	100	0	41500	400	2	105	114	0
901	41	10	100	0	42500	410	2	105	115	1
902	42	10	100	0	43500	420	2	115	116	0
903	43	10	100	0	44500	430	2	115	117	0
904	44	10	100	0	45500	440	2	115	118	0
905	45	10	100	0	46500	450	2	115	119	0
906	46	10	100	0	47500	460	2	115	120	0
907	47	10	100	0	48500	470	2	115	121	0
908	48	10	100	0	50000	480	2	115	122	0
909	49	10	100	0	50000	490	2	115	123	0
910	50	10	100	0	50000	500	2	115	124	0
911	51	10	100	0	50000	510	2	115	125	0
912	52	10	100	0	50000	520	2	115	126	0
913	53	10	100	0	50000	530	2	115	127	0
914	54	10	100	0	50000	540	2	115	128	0
915	55	10	100	0	50000	550	2	115	129	0
916	56	10	100	0	50000	560	2	115	130	0
917	57	10	100	0	50000	570	2	115	131	0
918	58	10	100	0	50000	580	2	115	132	0
919	59	10	100	0	50000	590	2	115	133	0
920	60	10	100	0	50000	600	2	115	134	0
921	61	10	100	0	50000	610	2	115	135	0
922	62	10	100	0	50000	620	2	115	136	0
923	63	10	100	0	50000	630	2	115	137	0
924	64	10	100	0	50000	640	2	115	138	0
925	65	10	100	0	50000	650	2	115	139	0
926	66	10	100	0	50000	660	2	115	140	0
927	67	10	100	0	50000	670	2	115	141	0
928	68	10	100	0	50000	680	2	115	142	0
929	69	10	100	0	50000	690	2	115	143	0
930	70	10	100	0	50000	700	2	115	144	0
931	71	10	100	0	50000	710	2	115	145	0
932	72	10	100	0	50000	720	2	115	146	0
933	73	10	100	0	50000	730	2	115	147	0
934	74	10	100	0	50000	740	2	115	148	0
935	75	10	100	0	50000	750	2	115	149	0
936	76	10	100	0	50000	760	2	115	150	0
937	77	10	100	0	50000	770	2	115	151	0
938	78	10	100	0	50000	780	2	115	152	0
939	79	10	100	0	50000	790	2	115	153	0
940	80	10	100	0	50000	800	2	115	154	0
941	81	10	100	0	50000	810	2	115	155	0
942	82	10	100	0	50000	820	2	115	156	0
943	83	10	100	0	50000	830	2	115	157	0
944	84	10	100	0	50000	840	2	115	158	0
945	85	10	100	0	50000	850	2	115	159	0
946	86	10	100	0	50000	860	2	115	160	0
947	1	11	100	0	2500	10	2	75	75	0
948	2	11	100	0	3500	20	2	75	76	0
949	3	11	100	0	4500	30	2	75	77	0
950	4	11	100	0	5500	40	2	75	78	0
951	5	11	100	0	6500	50	2	75	79	0
952	6	11	100	0	7500	60	2	75	80	0
953	7	11	100	0	8500	70	2	75	81	0
954	8	11	100	0	9500	80	2	75	82	0
955	9	11	100	0	10500	90	2	75	83	0
956	10	11	100	0	11500	100	2	75	84	0
957	11	11	100	0	12500	110	2	75	85	1
958	12	11	100	0	13500	120	2	85	86	0
959	13	11	100	0	14500	130	2	85	87	0
960	14	11	100	0	15500	140	2	85	88	0
961	15	11	100	0	16500	150	2	85	89	0
962	16	11	100	0	17500	160	2	85	90	0
963	17	11	100	0	18500	170	2	85	91	0
964	18	11	100	0	19500	180	2	85	92	0
965	19	11	100	0	20500	190	2	85	93	0
966	20	11	100	0	21500	200	2	85	94	0
967	21	11	100	0	22500	210	2	85	95	1
968	22	11	100	0	23500	220	2	95	96	0
969	23	11	100	0	24500	230	2	95	97	0
970	24	11	100	0	25500	240	2	95	98	0
971	25	11	100	0	26500	250	2	95	99	0
972	26	11	100	0	27500	260	2	95	100	0
973	27	11	100	0	28500	270	2	95	101	0
974	28	11	100	0	29500	280	2	95	102	0
975	29	11	100	0	30500	290	2	95	103	0
976	30	11	100	0	31500	300	2	95	104	0
977	31	11	100	0	32500	310	2	95	105	1
978	32	11	100	0	33500	320	2	105	106	0
979	33	11	100	0	34500	330	2	105	107	0
980	34	11	100	0	35500	340	2	105	108	0
981	35	11	100	0	36500	350	2	105	109	0
982	36	11	100	0	37500	360	2	105	110	0
983	37	11	100	0	38500	370	2	105	111	0
984	38	11	100	0	39500	380	2	105	112	0
985	39	11	100	0	40500	390	2	105	113	0
986	40	11	100	0	41500	400	2	105	114	0
987	41	11	100	0	42500	410	2	105	115	1
988	42	11	100	0	43500	420	2	115	116	0
989	43	11	100	0	44500	430	2	115	117	0
990	44	11	100	0	45500	440	2	115	118	0
991	45	11	100	0	46500	450	2	115	119	0
992	46	11	100	0	47500	460	2	115	120	0
993	47	11	100	0	48500	470	2	115	121	0
994	48	11	100	0	50000	480	2	115	122	0
995	49	11	100	0	50000	490	2	115	123	0
996	50	11	100	0	50000	500	2	115	124	0
997	51	11	100	0	50000	510	2	115	125	0
998	52	11	100	0	50000	520	2	115	126	0
999	53	11	100	0	50000	530	2	115	127	0
1000	54	11	100	0	50000	540	2	115	128	0
1001	55	11	100	0	50000	550	2	115	129	0
1002	56	11	100	0	50000	560	2	115	130	0
1003	57	11	100	0	50000	570	2	115	131	0
1004	58	11	100	0	50000	580	2	115	132	0
1005	59	11	100	0	50000	590	2	115	133	0
1006	60	11	100	0	50000	600	2	115	134	0
1007	61	11	100	0	50000	610	2	115	135	0
1008	62	11	100	0	50000	620	2	115	136	0
1009	63	11	100	0	50000	630	2	115	137	0
1010	64	11	100	0	50000	640	2	115	138	0
1011	65	11	100	0	50000	650	2	115	139	0
1012	66	11	100	0	50000	660	2	115	140	0
1013	67	11	100	0	50000	670	2	115	141	0
1014	68	11	100	0	50000	680	2	115	142	0
1015	69	11	100	0	50000	690	2	115	143	0
1016	70	11	100	0	50000	700	2	115	144	0
1017	71	11	100	0	50000	710	2	115	145	0
1018	72	11	100	0	50000	720	2	115	146	0
1019	73	11	100	0	50000	730	2	115	147	0
1020	74	11	100	0	50000	740	2	115	148	0
1021	75	11	100	0	50000	750	2	115	149	0
1022	76	11	100	0	50000	760	2	115	150	0
1023	77	11	100	0	50000	770	2	115	151	0
1024	78	11	100	0	50000	780	2	115	152	0
1025	79	11	100	0	50000	790	2	115	153	0
1026	80	11	100	0	50000	800	2	115	154	0
1027	81	11	100	0	50000	810	2	115	155	0
1028	82	11	100	0	50000	820	2	115	156	0
1029	83	11	100	0	50000	830	2	115	157	0
1030	84	11	100	0	50000	840	2	115	158	0
1031	85	11	100	0	50000	850	2	115	159	0
1032	86	11	100	0	50000	860	2	115	160	0
1033	1	12	100	0	2500	10	2	75	75	0
1034	2	12	100	0	3500	20	2	75	76	0
1035	3	12	100	0	4500	30	2	75	77	0
1036	4	12	100	0	5500	40	2	75	78	0
1037	5	12	100	0	6500	50	2	75	79	0
1038	6	12	100	0	7500	60	2	75	80	0
1039	7	12	100	0	8500	70	2	75	81	0
1040	8	12	100	0	9500	80	2	75	82	0
1041	9	12	100	0	10500	90	2	75	83	0
1042	10	12	100	0	11500	100	2	75	84	0
1043	11	12	100	0	12500	110	2	75	85	1
1044	12	12	100	0	13500	120	2	85	86	0
1045	13	12	100	0	14500	130	2	85	87	0
1046	14	12	100	0	15500	140	2	85	88	0
1047	15	12	100	0	16500	150	2	85	89	0
1048	16	12	100	0	17500	160	2	85	90	0
1049	17	12	100	0	18500	170	2	85	91	0
1050	18	12	100	0	19500	180	2	85	92	0
1051	19	12	100	0	20500	190	2	85	93	0
1052	20	12	100	0	21500	200	2	85	94	0
1053	21	12	100	0	22500	210	2	85	95	1
1054	22	12	100	0	23500	220	2	95	96	0
1055	23	12	100	0	24500	230	2	95	97	0
1056	24	12	100	0	25500	240	2	95	98	0
1057	25	12	100	0	26500	250	2	95	99	0
1058	26	12	100	0	27500	260	2	95	100	0
1059	27	12	100	0	28500	270	2	95	101	0
1060	28	12	100	0	29500	280	2	95	102	0
1061	29	12	100	0	30500	290	2	95	103	0
1062	30	12	100	0	31500	300	2	95	104	0
1063	31	12	100	0	32500	310	2	95	105	1
1064	32	12	100	0	33500	320	2	105	106	0
1065	33	12	100	0	34500	330	2	105	107	0
1066	34	12	100	0	35500	340	2	105	108	0
1067	35	12	100	0	36500	350	2	105	109	0
1068	36	12	100	0	37500	360	2	105	110	0
1069	37	12	100	0	38500	370	2	105	111	0
1070	38	12	100	0	39500	380	2	105	112	0
1071	39	12	100	0	40500	390	2	105	113	0
1072	40	12	100	0	41500	400	2	105	114	0
1073	41	12	100	0	42500	410	2	105	115	1
1074	42	12	100	0	43500	420	2	115	116	0
1075	43	12	100	0	44500	430	2	115	117	0
1076	44	12	100	0	45500	440	2	115	118	0
1077	45	12	100	0	46500	450	2	115	119	0
1078	46	12	100	0	47500	460	2	115	120	0
1079	47	12	100	0	48500	470	2	115	121	0
1080	48	12	100	0	50000	480	2	115	122	0
1081	49	12	100	0	50000	490	2	115	123	0
1082	50	12	100	0	50000	500	2	115	124	0
1083	51	12	100	0	50000	510	2	115	125	0
1084	52	12	100	0	50000	520	2	115	126	0
1085	53	12	100	0	50000	530	2	115	127	0
1086	54	12	100	0	50000	540	2	115	128	0
1087	55	12	100	0	50000	550	2	115	129	0
1088	56	12	100	0	50000	560	2	115	130	0
1089	57	12	100	0	50000	570	2	115	131	0
1090	58	12	100	0	50000	580	2	115	132	0
1091	59	12	100	0	50000	590	2	115	133	0
1092	60	12	100	0	50000	600	2	115	134	0
1093	61	12	100	0	50000	610	2	115	135	0
1094	62	12	100	0	50000	620	2	115	136	0
1095	63	12	100	0	50000	630	2	115	137	0
1096	64	12	100	0	50000	640	2	115	138	0
1097	65	12	100	0	50000	650	2	115	139	0
1098	66	12	100	0	50000	660	2	115	140	0
1099	67	12	100	0	50000	670	2	115	141	0
1100	68	12	100	0	50000	680	2	115	142	0
1101	69	12	100	0	50000	690	2	115	143	0
1102	70	12	100	0	50000	700	2	115	144	0
1103	71	12	100	0	50000	710	2	115	145	0
1104	72	12	100	0	50000	720	2	115	146	0
1105	73	12	100	0	50000	730	2	115	147	0
1106	74	12	100	0	50000	740	2	115	148	0
1107	75	12	100	0	50000	750	2	115	149	0
1108	76	12	100	0	50000	760	2	115	150	0
1109	77	12	100	0	50000	770	2	115	151	0
1110	78	12	100	0	50000	780	2	115	152	0
1111	79	12	100	0	50000	790	2	115	153	0
1112	80	12	100	0	50000	800	2	115	154	0
1113	81	12	100	0	50000	810	2	115	155	0
1114	82	12	100	0	50000	820	2	115	156	0
1115	83	12	100	0	50000	830	2	115	157	0
1116	84	12	100	0	50000	840	2	115	158	0
1117	85	12	100	0	50000	850	2	115	159	0
1118	86	12	100	0	50000	860	2	115	160	0
1119	1	13	100	0	2500	10	2	75	75	0
1120	2	13	100	0	3500	20	2	75	76	0
1121	3	13	100	0	4500	30	2	75	77	0
1122	4	13	100	0	5500	40	2	75	78	0
1123	5	13	100	0	6500	50	2	75	79	0
1124	6	13	100	0	7500	60	2	75	80	0
1125	7	13	100	0	8500	70	2	75	81	0
1126	8	13	100	0	9500	80	2	75	82	0
1127	9	13	100	0	10500	90	2	75	83	0
1128	10	13	100	0	11500	100	2	75	84	0
1129	11	13	100	0	12500	110	2	75	85	1
1130	12	13	100	0	13500	120	2	85	86	0
1131	13	13	100	0	14500	130	2	85	87	0
1132	14	13	100	0	15500	140	2	85	88	0
1133	15	13	100	0	16500	150	2	85	89	0
1134	16	13	100	0	17500	160	2	85	90	0
1135	17	13	100	0	18500	170	2	85	91	0
1136	18	13	100	0	19500	180	2	85	92	0
1137	19	13	100	0	20500	190	2	85	93	0
1138	20	13	100	0	21500	200	2	85	94	0
1139	21	13	100	0	22500	210	2	85	95	1
1140	22	13	100	0	23500	220	2	95	96	0
1141	23	13	100	0	24500	230	2	95	97	0
1142	24	13	100	0	25500	240	2	95	98	0
1143	25	13	100	0	26500	250	2	95	99	0
1144	26	13	100	0	27500	260	2	95	100	0
1145	27	13	100	0	28500	270	2	95	101	0
1146	28	13	100	0	29500	280	2	95	102	0
1147	29	13	100	0	30500	290	2	95	103	0
1148	30	13	100	0	31500	300	2	95	104	0
1149	31	13	100	0	32500	310	2	95	105	1
1150	32	13	100	0	33500	320	2	105	106	0
1151	33	13	100	0	34500	330	2	105	107	0
1152	34	13	100	0	35500	340	2	105	108	0
1153	35	13	100	0	36500	350	2	105	109	0
1154	36	13	100	0	37500	360	2	105	110	0
1155	37	13	100	0	38500	370	2	105	111	0
1156	38	13	100	0	39500	380	2	105	112	0
1157	39	13	100	0	40500	390	2	105	113	0
1158	40	13	100	0	41500	400	2	105	114	0
1159	41	13	100	0	42500	410	2	105	115	1
1160	42	13	100	0	43500	420	2	115	116	0
1161	43	13	100	0	44500	430	2	115	117	0
1162	44	13	100	0	45500	440	2	115	118	0
1163	45	13	100	0	46500	450	2	115	119	0
1164	46	13	100	0	47500	460	2	115	120	0
1165	47	13	100	0	48500	470	2	115	121	0
1166	48	13	100	0	50000	480	2	115	122	0
1167	49	13	100	0	50000	490	2	115	123	0
1168	50	13	100	0	50000	500	2	115	124	0
1169	51	13	100	0	50000	510	2	115	125	0
1170	52	13	100	0	50000	520	2	115	126	0
1171	53	13	100	0	50000	530	2	115	127	0
1172	54	13	100	0	50000	540	2	115	128	0
1173	55	13	100	0	50000	550	2	115	129	0
1174	56	13	100	0	50000	560	2	115	130	0
1175	57	13	100	0	50000	570	2	115	131	0
1176	58	13	100	0	50000	580	2	115	132	0
1177	59	13	100	0	50000	590	2	115	133	0
1178	60	13	100	0	50000	600	2	115	134	0
1179	61	13	100	0	50000	610	2	115	135	0
1180	62	13	100	0	50000	620	2	115	136	0
1181	63	13	100	0	50000	630	2	115	137	0
1182	64	13	100	0	50000	640	2	115	138	0
1183	65	13	100	0	50000	650	2	115	139	0
1184	66	13	100	0	50000	660	2	115	140	0
1185	67	13	100	0	50000	670	2	115	141	0
1186	68	13	100	0	50000	680	2	115	142	0
1187	69	13	100	0	50000	690	2	115	143	0
1188	70	13	100	0	50000	700	2	115	144	0
1189	71	13	100	0	50000	710	2	115	145	0
1190	72	13	100	0	50000	720	2	115	146	0
1191	73	13	100	0	50000	730	2	115	147	0
1192	74	13	100	0	50000	740	2	115	148	0
1193	75	13	100	0	50000	750	2	115	149	0
1194	76	13	100	0	50000	760	2	115	150	0
1195	77	13	100	0	50000	770	2	115	151	0
1196	78	13	100	0	50000	780	2	115	152	0
1197	79	13	100	0	50000	790	2	115	153	0
1198	80	13	100	0	50000	800	2	115	154	0
1199	81	13	100	0	50000	810	2	115	155	0
