NUM	TEXT	TEXT	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	TEXT
130505	昆仑戍边军	\t饷银太少了，不够花，想点什么发财的路子呢？	-1						-1	
130506	昆仑戍边军	\t前几天我在王城中闲逛时，发现兵器铺里有一把好刀，只可惜太贵了。你能先借我一百两银子吗？发了饷银我就还你。	-1						-1	
130507	昆仑戍边军	\t最近走私的怎么这么多啊？要严加盘查才行，绝不等让一块铁流入海都大王手中！	-1						-1	
130508	昆仑戍边军	\t平静了这么多年的昆仑王国，逐渐笼罩在战争的阴霾之下。	-1						-1	
130509	昆仑戍边军	\t老王怎么还不来，是不是又喝醉了？站得我腿都麻了。	-1						-1	
130510	昆仑戍边军	\t最近训练强度空前加大，也不知道发生了什么事？	-1						-1	
130511	昆仑戍边军	\t在王城当差多好啊，花花世界，什么都有，哪像荒郊野外的。	-1						-1	
130512	昆仑戍边军	\t饷银太少了，不够花，想点什么发财的路子呢？	-1						-1	
130513	昆仑戍边军	\t前几天我在王城中闲逛时，发现兵器铺里有一把好刀，只可惜太贵了。你能先借我一百两银子吗？发了饷银我就还你。	-1						-1	
130514	昆仑戍边军	\t最近走私的怎么这么多啊？要严加盘查才行，绝不等让一块铁流入海都大王手中！	-1						-1	
130515	昆仑戍边军	\t平静了这么多年的昆仑王国，逐渐笼罩在战争的阴霾之下。	-1						-1	
130516	昆仑戍边军	\t老王怎么还不来，是不是又喝醉了？站得我腿都麻了。	-1						-1	
130517	昆仑戍边军	\t最近训练强度空前加大，也不知道发生了什么事？	-1						-1	
130518	昆仑戍边军	\t在王城当差多好啊，花花世界，什么都有，哪像荒郊野外的。	-1						-1	
130519	昆仑戍边军	\t饷银太少了，不够花，想点什么发财的路子呢？	-1						-1	
130520	昆仑戍边军	\t前几天我在王城中闲逛时，发现兵器铺里有一把好刀，只可惜太贵了。你能先借我一百两银子吗？发了饷银我就还你。	-1						-1	
130521	昆仑戍边军	\t最近走私的怎么这么多啊？要严加盘查才行，绝不等让一块铁流入海都大王手中！	-1						-1	
130522	昆仑戍边军	\t在王城当差多好啊，花花世界，什么都有，哪像荒郊野外的。	-1						-1	
130523	特木尔 	\t只要有我在，哪怕是百万大军也无法攻克铁门关！	-1						-1	
130524	海山	\t我看见了，我看见了，前面黑压压的都是潜伏的女真人啊~~~~~~~~~~~~~~~太可怕了！	-1						-1	
130525	乌恩其	\t我考虑把马贩运到王城去，那里准能赚大钱。前几天，有个客人，居然一次要一百匹马，让我发了笔小财。	-1						-1	
130526	买马商人	\t这里的马就是便宜，在王城买一匹马的钱在这里能买三匹。	-1						-1	
130527	额尔德木图	\t要是在打猎时，你能有只猎犬或猎鹰相助，能多打很多猎物。我这里的猎犬猎鹰都是经过我悉心调教过的，对主人忠心耿耿，勇猛彪悍，屠狼捕虎不费吹灰之力。怎么样，买一个吧？当然，这价钱嘛，也要稍微贵那么一点点······	-1						-1	
130528	香客	\t去年佛祖保佑我生了大胖小子，我这次是烧香还愿的。	-1						-1	
130529	上香人	\t佛祖要是让我明年发大财，我一定给佛祖塑金身！	-1						-1	
130530	女香客	\t佛祖啊，我们是从遥远的地方来上香的，一定要保佑我们全家平安啊。	-1						-1	
130531	天竺商人	\t我的家乡盛产香料，人称香料之国。这次我带了许多香料，来到丝绸之国换些丝绸。	-1		7706				-1	
130532	边境商人	\t现在大元朝廷和昆仑王国都对窝阔台汗国进行贸易禁运，我赶紧走私几口铁锅，发笔小财，嘻嘻。	-1						-1	
130533	边民	\t听说要打仗了，赶紧收拾细软逃到王城去。	-1						-1	
130534	牧民	\t听说现在海都大王高价收购马匹骆驼，赶紧将这几头骆驼买了，赚他一笔，哈哈。	-1						-1	
130535	牧羊人	\t这是我最后一天放羊了，因为我已经能够应征入伍了。唉，别了，平静安详的羊倌生活。	-1						-1	
130536	骑兵	\t骑兵总比站岗的步兵好，至少还能骑马四处溜达看看风景。	-1						-1	
130537	骑兵	\t这马怎么老打喷嚏，是不是病了？	-1						-1	
130538	骑兵	\t将军的马比我们的好多了，正宗的汗血宝马啊！	-1						-1	
130539	骑兵	\t上次将军在巡逻时间带我们去打猎，结果被特木尔将军罚了一个月的饷银。	-1						-1	
130540	骑兵	\t箭带的不多，前往可别遇见敌人。	-1						-1	
130541	骑兵	\t这些驽马跑得太慢了，和驴没区别，特木尔将军也不买些好马。	-1						-1	
130542	骑兵将军	\t最近特木尔将军不知怎么了，让我们骑兵巡逻的范围越来越大。	-1						-1	
130543	50级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入50级圣山地宫。	-1	310033|560203					8	
130544	60级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入60级圣山地宫。	-1	310034|560203					8	
130545	70级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入70级圣山地宫。	-1	310035|560203					8	
130546	75级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入75级圣山地宫。	-1	310037|560203					8	
130547	80级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入80级圣山地宫。	-1	310038|560203					8	
130548	85级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入85级圣山地宫。	-1	310039|560203					8	
130549	密宗法师	\t阿弥陀佛，善哉善哉！我佛慈悲，普渡众生！	-1						-1	
130550	90级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入90级圣山地宫。	-1	310040|560203					8	
130551	95级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入95级圣山地宫。	-1	310041|560203					8	
130552	100级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入100级圣山地宫。	-1	310042|560203					8	
130553	105级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入105级圣山地宫。	-1	310043|560203					8	
130554	110级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入110级圣山地宫。	-1	310044|560203					8	
130555	图腾搬砖	\t带来龙之魂了？赶紧交给我吧。	-1	311102|311105					17	
130556	115级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入115级圣山地宫。	-1	310045|560203					8	
130557	120级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入120级圣山地宫。	-1	310046|560203					8	
130558	125级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入125级圣山地宫。	-1	310047|560203					8	
130559	130级妖邪地宫	\t突厥玉龙城破之后，我先祖耶律楚材奉成吉思汗之命建此行宫，耶律世家的人就一直守卫在此。\n\t近年来，地宫之中妖气日盛，每到阴阳交替的时辰，这些妖邪们就会趁机作乱，如今我耶律家族人丁单薄，不得不征召各路高手前来镇压妖邪。\n\t击败地宫中的妖孽会得到丰厚的奖励，如果你有五耀之证或混沌之星，我就可以送你进入130级圣山地宫。	-1	310048|560203					8	
#	昆仑青海牧场		131499							
131000	雄鹰长老	\t苍狼，白鹿长老和我，在多年前就已退隐，不问世事。\n\t此次海都叛乱，王国征兵，我们承昆仑国王之邀请来到昆仑猎场，为每位即将入伍的新兵，提供一些必要的帮助。	-1		3400|3417|3418|3419|3420|3421|3422|3423|3424|3425|3426|3427|3428				-1	
131001	哈达	\t每一位即将入伍的新人，都需要了解一些和职业相关的基本知识。\n\t如果你有不明白的地方，可以向我询问。	-1		3441				-1	
131002	刀之灵	\t刀之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的突厥武士。	-1		3405				-1	
131003	剑之灵	\t剑之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的江南剑侠。	-1		3444				-1	
131004	枪之灵	\t枪之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的中原火枪。	-1		3446				-1	
131005	弓之灵	\t弓之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的草原骑射。	-1		3445				-1	
131006	槌之灵	\t槌之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的雪山萨满。	-1		3448				-1	
131007	杖之灵	\t杖之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的波斯先知。	-1		3447				-1	
131008	矛之灵	\t矛之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的地中海十字军。	-1		3449				-1	
131009	令之灵	\t令之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的西域圣火使。	-1		3450				-1	
131010	弩之灵	\t弩之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的西夏刺客。	-1		3451				-1	
131011	铳之灵	\t铳之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的蒙古近卫军。	-1		3452				-1	
131012	幡之灵	\t幡之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的高原僧侣。	-1		3454				-1	
131013	圣十字之灵	\t圣十字之灵散发着淡淡的光芒，似乎在轻轻呼唤着所有的斯拉夫隐修士。	-1		3453				-1	
131014	苍狼长老	\t自身强大固然重要，精良的装备和武器也是不可或缺的。	-1		3402|3403|3429|3430|3431|3432|3433|3434|3435|3436|3437|3438|3439				-1	
131015	木图	\t想不到这里竟然有如此大规模的狼群，看来要去请王城的部队来剿灭它们了。	-1		3404|3410				-1	
131016	白鹿长老	\t马的颜色代表了骑乘者不同的性格，红马豪爽，白马潇洒，黄马诚恳，黑马勇猛，栗马睿智，青马侠义，你可以根据你的喜好自由挑选。	-1		3408|3409|3442				-1	
131017	苏哈	\t（苏哈用并不熟练的中文对你说）我来自马可波罗使团，东方真是一个神秘而美丽的国度。	-1						-1	
131018	铁武	\t这些天可真是忙的厉害，这么多新兵要逐个安置。	-1		3412|3413|3414				-1	
131019	格根	\t村里的勇士都去了王城参军，一是为了壮大木华黎家族声威，守护祖辈江山，也是因为王城有着不错的军队福利。	-1						-1	
131025	铁虎	\t我就是这新兵营的教官！\n\t凡是想加入王国军队的人，得先过了我这一关。	-1		3411				-1	
131026	楼兰教官	\t初级的技能学习起来很简单，但是想要将它们修炼到精通就不是一件容易的事情了。	-1		3443				-1	
131028	绍布	\t今天跟安童摔跤又输了。我明天一定要赢回来！	-1						-1	
131029	陶如格	\t今天阿爸夸我漂亮，漂亮是什么意思呢？	-1						-1	
131030	珠兰其其格	\t猎场很久没有这么热闹过了，听说王城的将军都亲自来到了这里呢。	-1						-1	
131031	护卫	\t木华黎家族的男儿都是铁铮铮的汉子。	-1						-1	
131032	护卫	\t木华黎家族的男儿都是铁铮铮的汉子。	-1						-1	
131033	岱钦	\t这次将随将军远征西土，一去不知几年归来，才回家看看亲人。	-1						-1	
131034	航新	\t爷爷说今天不能教我骑马了，好无聊啊。	-1						-1	
131035	安童	\t阿爸说，等我再长大一点就教我骑射技巧，其实我已经不小了，我们蒙古人天生就会骑马和弓射。	-1						-1	
131037	牧场守卫长	\t守卫猎场是我的责任，这是保护我的家园和家人。	-1		3498				-1	
131050	牧场	\t我是一名传送人，可以将你安全，迅速的送到你想要去的地方！	-1	550173					4	
131051	新兵蛋子	\t虽然这段时间的训练，我们每个人都累的筋疲力尽，身上伤痕累累，但我们每辛苦一分，昆仑就会安全一分。	-1						-1	
131052	新兵蛋子	\t昨天负重五十斤绕王城跑了十圈，累的我都虚脱了。今天不知道又要训练什么？	-1						-1	
131053	新兵蛋子	\t听说再过几天，新兵要徒步穿越大沙漠，征兵校尉说这是增强新兵的野外生存能力……天啊，吾命休矣！	-1						-1	
131054	新兵蛋子	\t我比较喜欢马术训练，骑在马上感觉威风凛凛的，非常拉风，嘿嘿。	-1						-1	
131055	新兵蛋子	\t昨天征兵校尉夸我的枪棒练得不错，是不是要提拔我当伍长了？	-1						-1	
131056	新兵蛋子	\t在入伍之前，我的箭术已经是十里八乡的第一名了。在明日的射箭训练中，一定能大出风头，伍长一定非我莫属，哈哈。	-1						-1	
131057	老兵痞子	\t最近海都的细作活动频繁，要严防他们潜入我们王城。所以每个人进城之前都要检查，你也不例外。	-1						-1	
131058	老兵痞子	\t我们昆仑王城墙高十丈，护城河宽三丈，可谓固若金汤。海都的叛军能攻进去吗？	-1						-1	
131059	老兵痞子	\t欢迎来到我们昆仑王城，不过请先接受检查。	-1						-1	
131060	老兵痞子	\t昆仑有我们这些精锐御卫守护，任何敌人休想跨入昆仑一步。	-1						-1	
131061	老兵痞子	\t听说皇上已经任命真金太子为大元兵马统帅，前去剿灭海都，四个王国都要抽调精锐前往助战。如果国王把我们这些精锐抽调走了，谁来守卫昆仑王城呢？	-1						-1	
131062	老兵痞子	\t如果海都胆敢侵犯我们昆仑王城，我们御卫营一定让他有来无回。	-1						-1	
131063	老兵痞子	\t昆仑王城因为有我们这些御卫守护，所以国王才能高枕无忧，人民才能安居乐业，昆仑王国才能繁荣昌盛。	-1						-1	
131064	老兵痞子	\t我们这些御卫是昆仑王国的万里长城，只要有我们在，昆仑王国定能永享安宁。	-1						-1	
131065	老兵痞子	\t这些新兵个个身强体壮，训练认真，假以时日，功夫一定在我们之上。真是长江后浪推前浪啊！	-1						-1	
131066	老兵痞子	\t看到这些新兵，就想到我们当年的稚嫩模样。如果他们能够咬牙坚持度过这段训练时间，就能像我一样成为一名合格的老兵。	-1						-1	
131067	梅伊娜	\t我负责《成吉思汗》中礼包的发放，如果你还没有领取礼包，别忘了来我这里看看哦。	-1	561101|561100|561103|585001					17	
#	昆仑边境	131500	131999							
131500	边塞玉门关传送	\t我是一名传送人，可以将你安全，迅速的送到你想要去的地方！	-1	550571|550562|550566|550568|490421|490608|310154	1502|4028|4032				4	
131501	边塞河西走廊传送	\t我是一名传送人，可以将你安全，迅速的送到你想要去的地方！	-1	550572	1503				4	
131502	[异国夺旗]发布人	\t根据我这些天的观察，敌国的军旗防护非常薄弱。你如果能潜入敌国，斩将夺旗，必能重挫敌军士气。	-1	300886|300898	7691|1462|3144				-1	
131503	[异国除奸]发布人	\t有一个敌国间谍潜入我国，窃取了大量的情报后逃走，如果不将其斩杀，我国将损失惨重！	-1	300884|300896|310004	7672|1463|3143				-1	
131504	[异国情报]发布人	\t现在的战势对我们越来越有利，这一仗胜利之后，说不定我能接任大将军的位置……	-1	300885|300897	7673|3145|4068				-1	
131505	[异国刺杀]发布人	\t我的职责就是抵御外敌入侵！任何风吹草动都别想瞒得过我！	-1	300883|300895|310004	7671|1464|3142				-1	
131506	药品商人	\t这兵荒马乱的年月，什么时候能结束啊？	-1	560303					0	
131507	装备特修大师	\t最近生意越来越难做了，我这存货都发了霉了……	-1	800002					-1	
131508	玉门关守将	\t现在的战势对我们越来越有利，这一仗胜利之后，说不定我能接任大将军的位置……	-1						-1	
131509	玉门关守将	\t这几天我一听见那奇怪的琴声就觉得自己有点控制不住情绪，总想抄起兵器就砍人……是不是我最近太累了？	-1						-1	
131510	元朝大将	\t食君之禄，忠君之事。乱贼海都不思忠君报国，反起叛逆之心，真该千刀万剐！	-1		7575|1461				-1	
131511	博尔术家族	\t年轻人，你真的想要到其他国家去么？那里的人们可不一定都欢迎你！\n\t嘿嘿，初生之犊不畏虎！	-1	550400|550401|550402|550403|310152|310154					-1	
131512	边防将军	\t我只接受大将军对我下达的命令！	-1	300624					-1	
131513	边境掌旗使	\t一面大旗在狂风中猎猎作响！	-1	300779					-1	
131514	大掌柜	\t我潜伏敌国数十年，为本国搞到了无数情报，获得了无数的金银财宝，但每天过着心惊胆战的日子。现在终于熬到了退隐的时候了，再过几天我就要远走高飞去享清福了，哈哈！	-1	300611					-1	
131515	中转商	\t运镖不仅能锻炼你的能力，还会增加你的经验和金钱。	-1	300611					-1	
131516	朝贡使者	\t大哥在朝管理国库，我在这里管理各地的进贡，都是美差，嘿嘿……	-1	330020	9203|2024				-1	
131517	昆仑戍边军	\t在这里，似乎隐隐能听到敌军的擂鼓声，吓得我腿直打哆嗦。	-1						-1	
131518	昆仑戍边军	\t大元朝廷和其他三国的军队还没来会师吗？如果他们不来，单凭我们一个昆仑王国与敌军作战，无异于以卵击石啊！	-1						-1	
131519	昆仑戍边军	\t忽必烈大帝刚刚一统天下没几年，本以从此老百姓要过上幸福的日子了，孰料战端又起，唉。	-1						-1	
131520	昆仑戍边军	\t谁要扰乱我们昆仑王国安宁的生活，谁就是我们的敌人！	-1						-1	
131521	昆仑戍边军	\t敌军已经兵临城下了，我们不拼死反抗，难道坐以待毙吗？	-1						-1	
131522	昆仑戍边军	\t如果我们昆仑被敌国占领了，大都也就不远了。保卫昆仑就是保卫大都！	-1						-1	
131523	昆仑戍边军	\t在这里，似乎隐隐能听到敌军的擂鼓声，吓得我腿直打哆嗦。	-1						-1	
131524	昆仑戍边军	\t大元朝廷和其他三国的军队还没来会师吗？如果他们不来，单凭我们一个昆仑王国与敌军作战，无异于以卵击石啊！	-1						-1	
131525	昆仑戍边军	\t忽必烈大帝刚刚一统天下没几年，本以从此老百姓要过上幸福的日子了，孰料战端又起，唉。	-1						-1	
131526	昆仑戍边军	\t谁要扰乱我们昆仑王国安宁的生活，谁就是我们的敌人！	-1						-1	
131527	昆仑戍边军	\t敌军已经兵临城下了，我们不拼死反抗，难道坐以待毙吗？	-1						-1	
131528	昆仑戍边军	\t如果我们昆仑被敌国占领了，大都也就不远了。保卫昆仑就是保卫大都！	-1						-1	
131529	昆仑戍边军	\t在这里，似乎隐隐能听到敌军的擂鼓声，吓得我腿直打哆嗦。	-1						-1	
131530	昆仑戍边军	\t大元朝廷和其他三国的军队还没来会师吗？如果他们不来，单凭我们一个昆仑王国与敌军作战，无异于以卵击石啊！	-1						-1	
131531	昆仑戍边军	\t忽必烈大帝刚刚一统天下没几年，本以从此老百姓要过上幸福的日子了，孰料战端又起，唉。	-1						-1	
131532	昆仑戍边军	\t谁要扰乱我们昆仑王国安宁的生活，谁就是我们的敌人！	-1						-1	
131533	昆仑戍边军	\t敌军已经兵临城下了，我们不拼死反抗，难道坐以待毙吗？	-1						-1	
131534	昆仑戍边军	\t如果我们昆仑被敌国占领了，大都也就不远了。保卫昆仑就是保卫大都！	-1						-1	
131535	昆仑戍边军	\t在这里，似乎隐隐能听到敌军的擂鼓声，吓得我腿直打哆嗦。	-1						-1	
131536	昆仑戍边军	\t大元朝廷和其他三国的军队还没来会师吗？如果他们不来，单凭我们一个昆仑王国与敌军作战，无异于以卵击石啊！	-1						-1	
131537	昆仑戍边军	\t忽必烈大帝刚刚一统天下没几年，本以从此老百姓要过上幸福的日子了，孰料战端又起，唉。	-1						-1	
131538	昆仑戍边军	\t谁要扰乱我们昆仑王国安宁的生活，谁就是我们的敌人！	-1						-1	
131539	昆仑戍边军	\t敌军已经兵临城下了，我们不拼死反抗，难道坐以待毙吗？	-1						-1	
131540	昆仑戍边军	\t如果我们昆仑被敌国占领了，大都也就不远了。保卫昆仑就是保卫大都！	-1						-1	
131541	昆仑戍边军	\t在这里，似乎隐隐能听到敌军的擂鼓声，吓得我腿直打哆嗦。	-1						-1	
131542	昆仑戍边军	\t大元朝廷和其他三国的军队还没来会师吗？如果他们不来，单凭我们一个昆仑王国与敌军作战，无异于以卵击石啊！	-1						-1	
131543	昆仑戍边军	\t忽必烈大帝刚刚一统天下没几年，本以从此老百姓要过上幸福的日子了，孰料战端又起，唉。	-1						-1	
131544	昆仑戍边军	\t谁要扰乱我们昆仑王国安宁的生活，谁就是我们的敌人！	-1						-1	
131545	昆仑戍边军	\t敌军已经兵临城下了，我们不拼死反抗，难道坐以待毙吗？	-1						-1	
131546	昆仑戍边军	\t如果我们昆仑被敌国占领了，大都也就不远了。保卫昆仑就是保卫大都！	-1						-1	
131547	昆仑戍边军	\t在这里，似乎隐隐能听到敌军的擂鼓声，吓得我腿直打哆嗦。	-1						-1	
131548	昆仑戍边军	\t大元朝廷和其他三国的军队还没来会师吗？如果他们不来，单凭我们一个昆仑王国与敌军作战，无异于以卵击石啊！	-1						-1	
131549	昆仑戍边军	\t忽必烈大帝刚刚一统天下没几年，本以从此老百姓要过上幸福的日子了，孰料战端又起，唉。	-1						-1	
131550	昆仑戍边军	\t谁要扰乱我们昆仑王国安宁的生活，谁就是我们的敌人！	-1						-1	
131551	昆仑戍边军	\t敌军已经兵临城下了，我们不拼死反抗，难道坐以待毙吗？	-1						-1	
131552	边塞主将	\t我们是应该老老实实防守边境好呢，还是应该派一支奇兵直击敌国老巢好？	-1		2610				-1	
131553	边防将军	\t我只接受大将军对我下达的命令！	-1	300624					-1	
131554	边塞守卫（农夫）	\t传说女娲补天时剩下的一块补天石，为了不被凡人所得，就藏在四国的神秘入口中，并用其他宝物掩盖其光芒。\n\t多少年来无数壮士都是有去无回。	-1						-1	
131555	边塞守卫（和尚）	\t阿弥陀佛\n\t老衲在此守护，只为看一眼女娲补天时留下的唯一一块补天石，究竟这补天石是何神物，能让人舍命而得之？\n\t不知这宝物是不是在此处。	-1						-1	
131556	王城守卫（将军）	\t本将军奉命在此看守禁地，里面关押着的可是杀人不眨眼的朝廷重犯。牺牲了多少英雄好汉，才把此人抓住。\n\t闲杂人等不得靠近。	-1						-1	
131557	张小常	\t父亲重病，我一定要保证他的安全。	-1	310005					-1	
131558	常铭德	\t保家卫国是我们的使命，即使在这里站着，也有一种荣耀感！	-1	310006					-1	
131559	跨服战场传送	\t现在你们无需通过我传送到报名大厅了，现在可以随身报名！报名的按钮就在你屏幕右上角，雷达图的左边，那个“双剑”的标志！	-1	303108|303115					-1	
131560	战争机器运送官	\t大战一触即发，身为本国勇士，此时不效命国家，更留此身何用！	-1						-1	
131561	边塞守卫队长	\t四国之间勾心斗角，真不知道什么时候才能真正的天下太平。	-1						-1	
#	敦煌王城	132000	132999							
132000	王城中心驿卒	\t我是一名传送人，可以将你安全，迅速的送到你想要去的地方！	-1	550608|550170|550561|550065|550563|550180|550204|490409|490601|310154	1490|1520|3643|4017|4021|4025|2291|1662|1663|1686				4	
132001	王城南城驿卒	\t我是一名传送人，可以将你安全，迅速的送到你想要去的地方！	-1	550171	1521				4	
132002	万事通	\t读万卷书，行万里路之后，这个世界上已经没有我不知道的事了。	-1	270301|270302	3623|3659|4211|4263|1576|4259|3180|3091|2631|4215|3293|2627|1580|6302|2674|2702|2706|2714|4223|3698|4251|3716|3651|4394|4041				-1	
132003	探宝人	\t我看你身手不错，如果你跟我去古墓中探宝，咱们俩互相配合，绝对可以发大财。	-1						8	
132004	津贴管理人	\t有所付出就会有所收获。\n\t无论你是荣耀的王者卫队成员，还是普通的国民，只要你的等级不低于60级，我都会根据你做出的贡献，定期在每周发放津贴。	-1	300684|300637|300638|300636|300631|300658|300659|300829|300792|300831|300793|300794|300795|300796|300799					5	
132005	敦煌国王	\t我是“神箭”哲别的后代，箭术当然也差不到哪里去。每次出城打猎都是我射杀的猎物第一多，就算是以箭术来选国王，也非我莫属！	-1						-1	
132006	杂货商人	\t客官你好，来小店买点什么，随便看看？	-1	560906|560907					7	
132007	骑乘驯养大师	\t嘿，嘿！看看我的这匹马怎么样？我有办法让你的骑乘恢复到最佳的状态，就像我的马一样！	-1	800051					2	
132008	骑乘繁殖大师	\t我最近发现把大宛良驹和我们蒙古的矮脚马杂交后，能培育出一个新品种，它的耐力和奔跑速度都要高过原来的这两种马。	-1	800050|570051|560942					2	
132009	骑乘恢复商人	\t我是王城里最好的骑乘恢复师，任何马儿在我这里都可以恢复生命。	-1	800048	4363				2	
