NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
12030256	12	3	256	CJSH_item_yuebing_1_7	八宝月饼	右键点击使用，获得1120000点经验，增加2小时疲劳时间。疲劳时间内无法食用。#r #r击败#g魔君部将#cC8B88E掉落。#r #r#O使用等级80-89级。	80	-1	-1	99	2000	100	3	250	430107	52	-1	-1	-1	4	4	-1	0	0	月饼	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030257	12	3	257	CJSH_item_yuebing_1_7	九珍月饼	右键点击使用，获得1350000点经验，增加2小时疲劳时间。疲劳时间内无法食用。#r #r击败#g魔君部将#cC8B88E掉落。#r #r#O使用等级90-99级。	90	-1	-1	99	2000	100	3	250	430108	52	-1	-1	-1	4	4	-1	0	0	月饼	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030258	12	3	258	CJSH_item_yuebing_1_8	全福月饼	右键点击使用，根据自身等级获得相应经验。增加2小时疲劳时间。疲劳时间内无法食用。#r #r#O具体获得的经验由使用者当前等级决定。	1	-1	-1	99	2000	100	3	250	430109	52	-1	-1	-1	4	4	-1	0	0	月饼	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030259	12	3	259	CJSH_item_yuebing_1_8	十全月饼	右键点击使用，获得2000000点经验，增加2小时疲劳时间。疲劳时间内无法食用。#r #r#O使用等级100级以上。	100	-1	-1	99	2000	100	3	250	430114	52	-1	-1	-1	4	4	-1	0	0	月饼	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030260	12	3	260	CJSH_item_xiangzi_1_11	世传远征首饰盒(戒指)	右键点击使用，可获得世传远征戒指一枚。#r #r#g金币商城（快捷键J）#O装备打造区#N珍品首饰类#cC8B88E出售。#r #r#O世传远征戒指(38级可装备)#r#W近攻攻击+10#r#W远攻攻击+10#r#W魔攻攻击+10#r#S命中+1#r#S生命上限+50#r#S所有属性点数+10	1	-1	-1	99	2000	100	3	250	430015	52	-1	-1	-1	4	4	-1	0	0	首饰盒	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030261	12	3	261	CJSH_item_xiangzi_1_12	国传远征首饰盒(戒指)	右键点击使用，可获得国传远征戒指一枚。#r #r#g金币商城（快捷键J）#O装备打造区#N珍品首饰类#cC8B88E出售。#r #r#O国传远征戒指(58级可装备)#r#W近攻攻击+14#r#W远攻攻击+14#r#W魔攻攻击+14#r#S命中+1#r#S生命上限+100#r#S所有属性点数+20	1	-1	-1	99	2000	100	3	250	430016	52	-1	-1	-1	4	4	-1	0	0	首饰盒	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030262	12	3	262	CJSH_item_xiangzi_1_13	神传远征首饰盒(戒指)	右键点击使用，可获得神传远征戒指一枚。#r #r#g金币商城（快捷键J）#O装备打造区#N珍品首饰类#cC8B88E出售。#r #r#O神传远征戒指(68级可装备)#r#W近攻攻击+18#r#W远攻攻击+18#r#W魔攻攻击+18#r#S命中+1#r#S闪避+1#r#S生命上限+200#r#S所有属性点数+30	1	-1	-1	99	2000	100	3	250	430017	52	-1	-1	-1	4	4	-1	0	0	首饰盒	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030263	12	3	263	CJSH_item_xiangzi_1_14	世传远征首饰盒(手镯)	右键点击使用，可获得世传远征手镯一枚。#r #r#g金币商城（快捷键J）#O装备打造区#N珍品首饰类#cC8B88E出售。#r #r#O世传远征手镯(36级可装备)#r#W近攻防御+15#r#W远攻防御+15#r#W魔攻防御+15#r#S暴击+1#r#S生命上限+100#r#S所有属性点数+10	1	-1	-1	99	2000	100	3	250	430018	52	-1	-1	-1	4	4	-1	0	0	首饰盒	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030264	12	3	264	CJSH_item_xiangzi_1_9	国传远征首饰盒(手镯)	右键点击使用，可获得国传远征手镯一枚。#r #r#g金币商城（快捷键J）#O装备打造区#N珍品首饰类#cC8B88E出售。#r #r#O国传远征手镯(56级可装备)#r#W近攻防御+21#r#W远攻防御+21#r#W魔攻防御+21#r#S暴击+1#r#S生命上限+150#r#S所有属性点数+20	1	-1	-1	99	2000	100	3	250	430019	52	-1	-1	-1	4	4	-1	0	0	首饰盒	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030265	12	3	265	CJSH_item_xiangzi_1_10	神传远征首饰盒(手镯)	右键点击使用，可获得神传远征手镯一枚。#r #r#g金币商城（快捷键J）#O装备打造区#N珍品首饰类#cC8B88E出售。#r #r#O神传远征手镯(66级可装备)#r#W近攻防御+27#r#W远攻防御+27#r#W魔攻防御+27#r#S暴击+1#r#S韧性+1#r#S生命上限+250#r#S所有属性点数+30	1	-1	-1	99	2000	100	3	250	430020	52	-1	-1	-1	4	4	-1	0	0	首饰盒	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030266	12	3	240	CJSH_item_wanfa_1_11	银龙时装(7天)礼包	右键点击打开，获得银龙时装(7天)。	1	-1	-1	99	2000	1	28	250	430041	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030267	12	3	267	KHan2_yuebing_tubiao_01_16	团圆月饼	但愿人长久，千里共婵娟。#r #r右键点击使用，根据自身等级获得相应经验。增加2小时疲劳时间。疲劳时间内无法食用。#r #r#O具体获得的经验由使用者当前等级决定。	1	-1	-1	99	2000	100	3	250	430117	52	-1	-1	-1	4	4	-1	0	0	月饼	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030270	12	3	270	CJSH_item_yuebing_1_7	VIP月饼礼盒	月饼礼盒每次使用会制造出月饼， 每天可以使用1次，每次出现一个同等级月饼。#r #r右键点击使用，获得对应等级月饼。#r #r#O有效期7天。	30	-1	-1	99	2000	100	28	1	404890	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	1	7	-1	-1	1	2	-1	0	-1
12030271	12	3	271	CJSH_item_yuebing_1_7	茁壮成长包	右键点击打开礼包。每次使用都会获得2个与您等级相匹配的月饼，并且还会获得一定量的额外经验奖励。#r #r#O有效期7天，每天只能使用1次，过期后，将无法使用，只能丢弃掉这个礼包。	30	-1	-1	99	2000	100	28	1	404891	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	1	7	-1	-1	1	2	-1	0	-1
12030272	12	3	272	CJSH_item_xiangzi_2_11	神兵洗紫道具包	您将获得1个黄紫海蓝水银，50个紫檀木炭。	70	-1	-1	99	2000	100	28	1	404962	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030273	12	3	273	CJSH_item_xiangzi_2_11	神兵星座铭刻道具包	您将获得20个无瑕星辰。	70	-1	-1	99	2000	100	28	1	404963	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030274	12	3	274	CJSH_item_xiangzi_2_11	神兵升星道具包	您将获得2个钻石原石。	70	-1	-1	99	2000	100	28	1	404964	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030301	12	3	301	CJSH_item_packet_1_13	新手大礼包	《成吉思汗》专门为新手准备的礼物。#r #r右键打开礼包，可以获得5个小跌打药，2件新手装，马奶和1个晋级大礼包。	1	-1	-1	99	1	1	26	1	418000	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030302	12	3	302	CJSH_item_xiangzi_1_1	封测参与体验礼包	您将获得50个世传水晶。	1	-1	-1	99	1	1	26	1	418001	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030303	12	3	303	CJSH_item_xiangzi_1_2	封测初级体验礼包	您将获得100个世传水晶。	20	-1	-1	99	1	1	26	1	418002	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030304	12	3	304	CJSH_item_xiangzi_1_5	封测深度体验礼包	您将获得100个国传水晶。	40	-1	-1	99	1	1	26	1	418003	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030305	12	3	305	CJSH_item_xiangzi_1_6	封测资深体验礼包	您将获得100个神传水晶。	60	-1	-1	99	1	1	26	1	418004	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030306	12	3	306	CJSH_item_packet_1_14	晋级大礼包	这是为成功升到20级的玩家准备的礼包。#r #r右键点击使用，获得10个大跌打药，3件草原装备，小钱包，5个世传水晶，5个初级龙眼石，10个景德青花瓶，#r #r#O大约需要2个小时您就能到达20级使用礼包了。	20	-1	-1	99	1	1	26	1	418006	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030307	12	3	307	CJSH_item_xiangzi_1_4	封测终极体验礼包	您将获得100个神传水晶。	65	-1	-1	99	1	1	26	1	418005	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030308	12	3	308	CJSH_item_packet_1_7	小钱包	沉甸甸的小钱包。#r #r右键点击打开，获得一些银卡。	1	-1	-1	99	1	1	28	100	414014	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030309	12	3	309	CJSH_item_xiangzi_1_7	新浪剑龙套卡礼包	成吉思汗游戏与新浪网联合推出“《成吉思汗》新浪剑龙套卡”。#r #r右键点击打开，您将获得超炫外装、修行草和江湖请柬。	1	-1	-1	99	1	1	26	1	418007	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030310	12	3	310	CJSH_item_xiangzi_1_7	成吉思汗锦囊	《成吉思汗》为您量身订制的礼物。#r #r右键点击打开，将获得超炫时装，修行草和江湖请柬。	1	-1	-1	99	1	1	26	1	418008	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030311	12	3	311	CJSH_item_xiangzi_1_5	新手卡1级礼包	右键点击打开。将获得2件新手装，小钱包，2个世传水晶。#r #r#O需要至少4格背包空间。	1	-1	-1	99	1	1	26	1	418009	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030312	12	3	312	CJSH_item_xiangzi_1_5	新手卡10级礼包	右键点击打开，将获得2件蓝装，小钱包，5个世传水晶。#r #r#O您在10级时可以获得礼包内的奖品，需要至少4格背包空间。	10	-1	-1	99	1	1	26	1	418010	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030313	12	3	313	CJSH_item_xiangzi_1_5	新手卡20级礼包	右键点击打开，将获得1件黄金装，小钱包，10个世传水晶。#r #r#O您在20级时可以获得礼包内的奖品。需要至少3格背包空间。	20	-1	-1	99	1	1	26	1	418011	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030314	12	3	314	CJSH_item_xiangzi_1_5	新手卡30级礼包	右键点击打开，将获得小钱包，15个世传水晶，10个初级龙眼石，5个活力丹，小喇叭。#r #r#O30级时可以获得礼包内的奖品，需要至少5格背包空间。	30	-1	-1	99	1	1	26	1	418012	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030315	12	3	315	CJSH_item_xiangzi_1_5	新手卡40级礼包	右键点击打开，将获得10瓶杰克丹尼，20个初级龙眼石，小钱包，20个国传水晶，2个还童书，5个修行草。#r #r#O40级时可以获得礼包内的奖品，需要至少7格背包空间。	40	-1	-1	99	1	1	26	1	418013	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030316	12	3	316	CJSH_item_xiangzi_1_5	新手卡50级礼包	右键点击打开，将获得10瓶路易十三，20个中级龙眼石，小钱包，25个国传水晶，小生命清露，灵魂印记。#r #r#O50级时可以获得礼包内的奖品，需要至少7格背包空间。	50	-1	-1	99	1	1	26	1	418014	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030317	12	3	317	CJSH_item_xiangzi_1_5	新手卡60级礼包	右键点击打开，将获得30个中级龙眼石，小钱包，30个神传水晶，次生钻石矿，5个修理石，1个猎枭降世符。#r #r#O60级时可以获得礼包内的奖品，需要至少7格背包空间。	60	-1	-1	99	1	1	26	1	418015	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030318	12	3	318	CJSH_item_xiangzi_1_5	新手卡65级礼包	右键点击打开，将获得30高级龙眼石，小钱包，50神传水晶，原生钻石矿，中生命清露。#r #r#O65级时可以获得礼包内的奖品，需要至少7格背包空间。	65	-1	-1	99	1	1	26	1	418016	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030319	12	3	319	CJSH_item_packet_1_7	小钱包	沉甸甸的小钱包。#r #r右键点击打开，获得一些银卡。	1	-1	-1	99	1	1	28	100	414019	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	1	-1
12030320	12	3	320	CJSH_item_packet_1_7	小钱包	沉甸甸的小钱包。#r #r右键点击打开，获得一些银卡。	1	-1	-1	99	1	1	28	100	414020	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	1	-1
12030321	12	3	321	CJSH_item_packet_1_7	小钱包	沉甸甸的小钱包。#r #r右键点击打开，获得一些银卡。	1	-1	-1	99	1	1	28	100	414021	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	1	-1
12030322	12	3	322	CJSH_item_packet_1_7	小钱包	沉甸甸的小钱包。#r #r右键点击打开，获得一些银卡。	1	-1	-1	99	1	1	28	100	414022	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	1	-1
12030323	12	3	323	CJSH_item_packet_1_7	小钱包	沉甸甸的小钱包。#r #r右键点击打开，获得一些银卡。	1	-1	-1	99	1	1	28	100	414023	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	1	-1
12030324	12	3	324	CJSH_item_xiangzi_1_5	时装礼包	右键打开，将获得屠龙时装。#r #r#O需要至少1格背包空间	10	-1	-1	99	1	1	26	1	418017	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030325	12	3	325	CJSH_item_xiangzi_1_5	新手卡10级礼包	右键点击打开，将获得2件蓝装，1件屠龙外装，小钱包，5个世传水晶#r #r#O您在10级时可以获得礼包内的奖品，需要至少5格背包空间	10	-1	-1	99	1	1	26	1	418018	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030326	12	3	326	CJSH_item_xiangzi_1_5	迎公测礼包	为迎接《成吉思汗》正式公测，特意赠送给所有玩家的大礼。您将获得一定的银卡和惊喜道具。	20	-1	-1	99	1	1	26	1	418019	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030327	12	3	327	CJSH_item_xiangzi_1_7	庆公测礼包	为庆祝《成吉思汗》正式公测，特意赠送给所有玩家的大礼。您将获得一定的经验和惊喜道具。	20	-1	-1	99	1	1	26	1	418020	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030328	12	3	328	CJSH_item_huodong_1_1	“成”字神石	为迎接《成吉思汗》正式公测，特意请玩家收集来换取奖励的神奇石头。	1	-1	-1	99	1	1	3	20	-1	-1	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030329	12	3	329	CJSH_item_huodong_1_2	“吉”字神石	为迎接《成吉思汗》正式公测，特意请玩家收集来换取奖励的神奇石头。	1	-1	-1	99	1	1	3	20	-1	-1	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030330	12	3	330	CJSH_item_huodong_1_3	“思”字神石	为迎接《成吉思汗》正式公测，特意请玩家收集来换取奖励的神奇石头。	1	-1	-1	99	1	1	3	20	-1	-1	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030331	12	3	331	CJSH_item_huodong_1_4	“汗”字神石	为迎接《成吉思汗》正式公测，特意请玩家收集来换取奖励的神奇石头。	1	-1	-1	99	1	1	3	20	-1	-1	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030332	12	3	332	CJSH_item_huodong_1_5	“China Joy”神石	为迎接《成吉思汗》正式公测，特意请玩家收集来换取奖励的神奇石头。	1	-1	-1	99	1	1	3	20	-1	-1	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030333	12	3	333	CJSH_item_yanhua_1_2	“勇武”之火花	相传当年只有在成吉思汗的大军胜利时，勇武火花才会在天空中绽放。#r #r#g右键点击使用	1	-1	-1	99	1	1	3	5	418021	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030334	12	3	334	CJSH_item_yanhua_1_4	“热情”之火花	在草原上，燃放热情火花标志着最好的朋友的到来。#r #r#g右键点击使用	1	-1	-1	99	1	1	3	5	418022	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030335	12	3	335	CJSH_item_yanhua_1_1	“尊贵”之火花	尊贵火花的绽放，代表着草原上又一个新首领的产生。#r #r#g右键点击使用	1	-1	-1	99	1	1	3	5	418023	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030336	12	3	336	CJSH_item_xiangzi_1_5	新手卡10级礼包	右键点击打开，将获得庆公测礼花3个，2件蓝装，1件屠龙外装，小钱包，5个世传水晶。#r #r#O10级时可以获得礼包内的奖品，需要至少8格背包空间	10	-1	-1	99	1	1	26	1	418024	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030337	12	3	337	CJSH_item_xiangzi_1_5	新手卡10级礼包	右键点击打开，将获得2件蓝色装备，小钱包，初级绿水晶3个和礼花3支。#r #r#O10级时可以获得礼包内的奖品，需要至少7格背包空间。	10	-1	-1	99	1	1	26	1	418025	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030338	12	3	338	CJSH_item_xiangzi_1_5	新手卡20级礼包	右键点击打开，将获得1件公测礼品装备，小钱包，10个世传水晶，5个初级绿水晶，1个青铜钻和1个一级宝石。#r #r#O20级时可以获得礼包内的奖品，需要至少6格背包空间。	20	-1	-1	99	1	1	26	1	418026	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030339	12	3	339	CJSH_item_xiangzi_1_5	新手卡30级礼包	右键点击打开，将获得小钱包，5个世传水晶，5个初级龙眼石，1个初级蓝玛瑙，1个赤铜钻，3个天罡止血散，1个常乐草。#r #r#O30级时可以获得礼包内的奖品。	30	-1	-1	99	1	1	26	1	418027	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030340	12	3	340	CJSH_item_xiangzi_1_5	新手卡40级礼包	右键点击打开，将获得10个初级龙眼石，小钱包，5个中级绿水晶，1个修行草，1个铸铁钻，3个天王补心丹，1个二级融雪丹和1个二级宝石。#r #r#O40级时可以获得礼包内的奖品，需要至少8格背包空间。	40	-1	-1	99	1	1	26	1	418028	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030341	12	3	341	CJSH_item_xiangzi_1_5	新手卡50级礼包	右键点击打开，将获得5个中级龙眼石，小钱包，5个国传水晶，3个熔火石，3个七步蛇，3个草本精华，1个生铁钻和1个桂苓甘露散。#r #r#O50级时可以获得礼包内的奖品，需要至少8格背包空间。	50	-1	-1	99	1	1	26	1	418029	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030342	12	3	342	CJSH_item_xiangzi_1_5	新手卡60级礼包	右键点击打开，将获得10个中级龙眼石，小钱包，5个神传水晶，1个修理石，1个极乐草，1个三级融雪丹，1个猎枭降世符。#r #r#O60级时可以获得礼包内的奖品，需要至少7格背包空间。	60	-1	-1	99	1	1	26	1	418030	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030343	12	3	343	CJSH_item_xiangzi_1_5	新手卡65级礼包	右键点击打开，将获得15高级龙眼石，小钱包，10神传水晶，3个龟鹿二仙胶和一个三级宝石。#r #r#O65级时可以获得礼包内的奖品，需要至少5格背包空间。	65	-1	-1	99	1	1	26	1	418031	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030344	12	3	344	CJSH_item_wanfa_1_11	七天冲级套餐	七天冲级套餐，使用右键打开套餐包。#r#G买#W：江湖请柬1个，修行草15个，芝华士50个（以上物品绑定）#r#R返#W：20两金卡和价值49元现银道具（波斯绿毡毯）#r#Y再送#W：募集券1个，五耀之证1个，活力丹5个	1	-1	-1	99	1	1	3	1	418032	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030345	12	3	345	CJSH_item_baoshi_3_11	世传130套餐	世传水晶套餐，使用右键打开。#r#G买#W：初级龙眼石130个，世传水晶100个（以上物品绑定）#r#R返#W：价值20两金卡的王城银票20张#r#Y再送#W：赤铜钻1个，青铜钻1个，初级蓝玛瑙1个，本职业初级攻击宝石1个#r原价：59两现金	1	-1	-1	99	1	1	3	1	418033	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
12030346	12	3	346	CJSH_item_baoshi_2_11	国传260套餐	国传水晶套餐，使用右键打开。#r#G买#W：中级龙眼石260个，国传水晶200个（以上物品绑定）#r#R返#W：价值250两金卡的大元银票50张#r#Y再送#W：生铁钻1个，铸铁钻1个，中级蓝玛瑙1个，本职业中级攻击宝石1个#r原价：210两现金	1	-1	-1	99	1	1	3	1	418034	52	-1	-1	-1	4	4	-1	0	0	礼包	掉落礼物包.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	-1	0	-1	-1	-1	1	1	-1	0	-1
