NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
╠Ю╨е	кФ╩З╠Ю╨е	attr╠Ю╨е	бъ╪╜╠М╠Ю╨е	уСс╙╠Ю╨е	цШЁф	Ёф╨е	xжАвЬ╠Й	zжАвЬ╠Й	Ё╞оР	╫е╠╬╠Ю╨е	жьиЗй╠╪Д	╥жвИ╠Ю╨е	╤снИ╠Ю╨е	╩Ы╢║AI	AIнд╪Ч	я╡бъб╥╬╤	ил╣Й0	ил╣Й1	ил╣Й2	ил╣Й3	цШсЧID	╣х╪╤	╬╣оЯвИ
175	7336741	6901	-1	21	сдущж╝╥Д		200.599503	130.889618	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
176	7336742	6901	-1	21	сдущж╝╥Д		199.146271	129.276718	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
177	7336743	6901	-1	21	сдущж╝╥Д		198.687927	131.459686	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
178	7336744	6901	-1	21	сдущж╝╥Д		199.063309	127.481392	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
179	7336745	6901	-1	21	сдущж╝╥Д		202.061295	129.509216	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
180	7336746	6901	-1	21	сдущж╝╥Д		152.476227	128.248932	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
181	7336747	6901	-1	21	сдущж╝╥Д		154.666229	124.463036	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
182	7336748	6901	-1	21	сдущж╝╥Д		154.70401	126.457428	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
183	7336749	6901	-1	21	сдущж╝╥Д		154.442657	128.267746	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
184	7336750	6901	-1	21	сдущж╝╥Д		150.27774	124.643547	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
185	7336751	6901	-1	21	сдущж╝╥Д		150.397141	126.582298	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
186	7336752	6901	-1	21	сдущж╝╥Д		150.283234	128.829468	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
187	7336753	6901	-1	21	сдущж╝╥Д		151.277603	127.539261	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
188	7336754	6901	-1	21	сдущж╝╥Д		152.578995	126.497498	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
189	7336755	6901	-1	21	сдущж╝╥Д		133.946243	148.011353	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
190	7336756	6901	-1	21	сдущж╝╥Д		135.332047	144.249741	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
191	7336757	6901	-1	21	сдущж╝╥Д		135.661331	146.169632	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
192	7336758	6901	-1	21	сдущж╝╥Д		135.62468	148.090759	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
193	7336759	6901	-1	21	сдущж╝╥Д		132.149094	144.46727	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
194	7336760	6901	-1	21	сдущж╝╥Д		132.028763	146.261215	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
195	7336761	6901	-1	21	сдущж╝╥Д		132.07106	147.932098	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
196	7336762	6901	-1	21	сдущж╝╥Д		133.894653	150.379639	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
197	7336763	6901	-1	21	сдущж╝╥Д		134.285599	173.999573	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
198	7336764	6901	-1	21	сдущж╝╥Д		134.0784	146.268021	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
199	7336765	6901	-1	21	сдущж╝╥Д		134.235779	175.815002	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
200	7336766	6901	-1	21	сдущж╝╥Д		134.313217	177.964203	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
201	7336767	6901	-1	21	сдущж╝╥Д		132.677139	173.957397	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
202	7336768	6901	-1	21	сдущж╝╥Д		132.713348	178.136795	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
203	7336769	6901	-1	21	сдущж╝╥Д		130.799225	174.096527	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
204	7336770	6901	-1	21	сдущж╝╥Д		130.701981	176.128708	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
205	7336771	6901	-1	21	сдущж╝╥Д		130.772919	178.097046	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
206	7336772	6901	-1	21	сдущж╝╥Д		132.384796	180.125793	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
207	7336773	6901	-1	21	сдущж╝╥Д		134.256271	180.447342	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
208	7336774	6901	-1	21	сдущж╝╥Д		114.881699	202.172073	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
209	7336775	6901	-1	21	сдущж╝╥Д		132.47081	176.17012	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
210	7336776	6900	-1	21	сд╨зж╝жК		146.936035	83.620209	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
211	7336777	6900	-1	21	сд╨зж╝жК		189.577988	81.101807	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
212	7336778	6900	-1	21	сд╨зж╝жК		187.117538	80.933975	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
213	7336779	6900	-1	21	сд╨зж╝жК		185.994217	78.345642	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
214	7336780	6900	-1	21	сд╨зж╝жК		188.249329	78.068954	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
215	7336781	6900	-1	21	сд╨зж╝жК		191.576736	79.288635	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
216	7336782	6900	-1	21	сд╨зж╝жК		191.314209	81.29998	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
217	7336783	6900	-1	21	сд╨зж╝жК		190.873367	77.956482	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
218	7336784	6900	-1	21	сд╨зж╝жК		189.240845	76.122345	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
219	7336785	6900	-1	21	сд╨зж╝жК		185.889664	76.174973	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
220	7336786	6900	-1	21	сд╨зж╝жК		185.219666	81.107132	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
221	7336787	6900	-1	21	сд╨зж╝жК		77.586388	56.582191	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
222	7336788	6900	-1	21	сд╨зж╝жК		59.93317	77.807068	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
223	7336789	6900	-1	21	сд╨зж╝жК		191.707993	54.9841	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
224	7336790	9778	129716	20	мюЁгу╫╢╚кмй╞	мюЁгу╫мУЁг[©С╤╢]╢╚кмй╞	70	182	0	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	10	0	
225	7336791	9778	129718	20	мюЁгу╫╢╚кмй╞	мюЁгу╫мУЁг[даЁ║]╢╚кмй╞	164	118	27	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	10	0	
226	7336792	6900	-1	21	сд╨зж╝жК		84.122452	69.398994	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
227	7336793	6900	-1	21	сд╨зж╝жК		69.813736	62.485996	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
228	7336795	6900	-1	21	сд╨зж╝жК		83.301552	142.225204	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
229	7336796	6900	-1	21	сд╨зж╝жК		172.906921	81.158203	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
230	7336797	6900	-1	21	сд╨зж╝жК		174.017731	55.829788	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
231	7336798	6900	-1	21	сд╨зж╝жК		79.605881	97.226997	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
232	7336799	6900	-1	21	сд╨зж╝жК		81.689194	122.802589	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
233	7336792	6900	-1	21	сд╨зж╝жК		82.893097	71.323997	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
234	7336793	6900	-1	21	сд╨зж╝жК		66.900665	63.202515	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
235	7336795	6900	-1	21	сд╨зж╝жК		82.550438	146.110596	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
236	7336796	6900	-1	21	сд╨зж╝жК		171.883652	80.127831	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
237	7336797	6900	-1	21	сд╨зж╝жК		176.686996	54.585556	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
238	7336798	6900	-1	21	сд╨зж╝жК		80.882378	96.908852	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
239	7336799	6900	-1	21	сд╨зж╝жК		84.276375	124.869125	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
240	7336792	6900	-1	21	сд╨зж╝жК		82.893097	71.323997	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
241	7336793	6900	-1	21	сд╨зж╝жК		66.875984	62.850109	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
242	7336795	6900	-1	21	сд╨зж╝жК		83.800972	146.217758	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
243	7336796	6900	-1	21	сд╨зж╝жК		170.568024	80.643806	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
244	7336797	6900	-1	21	сд╨зж╝жК		176.216995	56.060692	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
245	7336798	6900	-1	21	сд╨зж╝жК		81.424484	98.800323	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
246	7336799	6900	-1	21	сд╨зж╝жК		85.642036	124.284424	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
247	7336792	6900	-1	21	сд╨зж╝жК		80.967506	71.664551	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
248	7336793	6900	-1	21	сд╨зж╝жК		66.197762	64.699005	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
249	7336795	6900	-1	21	сд╨зж╝жК		85.686104	143.864182	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
250	7336796	6900	-1	21	сд╨зж╝жК		172.542267	82.785088	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
251	7336797	6900	-1	21	сд╨зж╝жК		174.086563	54.103493	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
252	7336798	6900	-1	21	сд╨зж╝жК		83.864761	98.070435	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
253	7336799	6900	-1	21	сд╨зж╝жК		83.067467	124.088356	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
254	7336792	6900	-1	21	сд╨зж╝жК		80.832214	70.293015	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
255	7336793	6900	-1	21	сд╨зж╝жК		64.443733	63.537247	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
256	7336795	6900	-1	21	сд╨зж╝жК		80.292915	145.263245	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
257	7336796	6900	-1	21	сд╨зж╝жК		170.830399	83.386467	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
258	7336797	6900	-1	21	сд╨зж╝жК		175.318283	57.802643	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
259	7336798	6900	-1	21	сд╨зж╝жК		85.019836	98.174622	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
260	7336799	6900	-1	21	сд╨зж╝жК		82.118309	125.161034	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
261	7336792	6900	-1	21	сд╨зж╝жК		82.826866	72.439659	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
262	7336793	6900	-1	21	сд╨зж╝жК		65.025665	61.508156	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
263	7336795	6900	-1	21	сд╨зж╝жК		82.619263	144.832901	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
264	7336796	6900	-1	21	сд╨зж╝жК		168.962418	81.974586	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
265	7336797	6900	-1	21	сд╨зж╝жК		176.84584	58.081131	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
266	7336798	6900	-1	21	сд╨зж╝жК		82.620575	96.697525	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
267	7336799	6900	-1	21	сд╨зж╝жК		82.747238	121.80027	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
268	7336792	6900	-1	21	сд╨зж╝жК		84.272171	72.246803	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
269	7336793	6900	-1	21	сд╨зж╝жК		66.14109	60.003277	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
270	7336795	6900	-1	21	сд╨зж╝жК		86.372307	146.322769	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
271	7336796	6900	-1	21	сд╨зж╝жК		168.31958	79.711517	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
272	7336797	6900	-1	21	сд╨зж╝жК		178.584808	56.86842	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
273	7336798	6900	-1	21	сд╨зж╝жК		83.285866	96.377579	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
274	7336799	6900	-1	21	сд╨зж╝жК		81.840805	120.888008	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
275	7336792	6900	-1	21	сд╨зж╝жК		85.673492	72.343155	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
276	7336793	6900	-1	21	сд╨зж╝жК		67.853271	61.079308	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
277	7336795	6900	-1	21	сд╨зж╝жК		84.690636	148.099976	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
278	7336796	6900	-1	21	сд╨зж╝жК		170.107513	79.399094	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
279	7336797	6900	-1	21	сд╨зж╝жК		175.522461	53.520851	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
280	7336798	6900	-1	21	сд╨зж╝жК		80.731293	96.484688	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
281	7336799	6900	-1	21	сд╨зж╝жК		84.762299	123.396919	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
282	7336792	6900	-1	21	сд╨зж╝жК		82.299408	68.999901	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
283	7336793	6900	-1	21	сд╨зж╝жК		69.243103	64.084991	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
284	7336795	6900	-1	21	сд╨зж╝жК		84.690643	144.403351	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
285	7336796	6900	-1	21	сд╨зж╝жК		171.663269	78.664856	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
286	7336797	6900	-1	21	сд╨зж╝жК		178.036606	53.325836	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
287	7336798	6900	-1	21	сд╨зж╝жК		81.521255	95.195747	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
288	7336799	6900	-1	21	сд╨зж╝жК		83.304909	122.101212	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
289	7336792	6900	-1	21	сд╨зж╝жК		83.109032	69.0998	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
290	7336793	6900	-1	21	сд╨зж╝жК		67.738464	65.156662	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
291	7336795	6900	-1	21	сд╨зж╝жК		81.995789	143.102142	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
292	7336796	6900	-1	21	сд╨зж╝жК		173.514267	79.920418	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
293	7336797	6900	-1	21	сд╨зж╝жК		179.501144	54.875404	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
294	7336798	6900	-1	21	сд╨зж╝жК		83.636353	99.629654	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
295	7336799	6900	-1	21	сд╨зж╝жК		84.509583	120.786804	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
296	7336799	4295	101650	-1	вИ╤сж╦рЩхк		170	65	0	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
297	7336799	2600	101150	-1	цт╧╛р╩╡Ц	цт╧╛╢╚км	201.5	64	9	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
