NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
30031003	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	8	-1	-1	-1	19	10	24	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031004	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	10	-1	-1	-1	19	10	24	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031005	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	12	-1	-1	-1	19	10	24	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031006	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	14	-1	-1	-1	19	10	24	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031007	30	3	1002	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	6	-1	20	10	25	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031008	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	8	-1	20	10	25	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031009	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	10	-1	20	10	25	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031010	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	12	-1	20	10	25	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031011	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	14	-1	20	10	25	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031012	30	3	1002	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	6	-1	-1	21	10	23	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031013	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	21	10	23	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031014	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	10	-1	-1	21	10	23	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031015	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	12	-1	-1	21	10	23	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031016	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	14	-1	-1	21	10	23	15	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031022	30	3	1022	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	7	-1	-1	-1	19	11	24	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031023	30	3	1023	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	9	-1	-1	-1	19	11	24	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031024	30	3	1024	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	11	-1	-1	-1	19	11	24	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031025	30	3	1025	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	13	-1	-1	-1	19	11	24	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031026	30	3	1026	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	15	-1	-1	-1	19	11	24	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031027	30	3	1027	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	7	-1	-1	20	11	25	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031028	30	3	1028	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	9	-1	-1	20	11	25	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031029	30	3	1029	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	11	-1	-1	20	11	25	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031030	30	3	1030	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	13	-1	-1	20	11	25	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031031	30	3	1031	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	15	-1	-1	20	11	25	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031032	30	3	1032	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	7	-1	21	11	23	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031033	30	3	1033	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	9	-1	21	11	23	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031034	30	3	1034	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	11	-1	21	11	23	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031035	30	3	1035	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	13	-1	21	11	23	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031036	30	3	1036	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	15	-1	21	11	23	16	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3015
30031037	30	3	1002	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	8	-1	-1	-1	19	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031038	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	10	-1	-1	-1	19	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031039	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	12	-1	-1	-1	19	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031040	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	14	-1	-1	-1	19	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031041	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	16	-1	-1	-1	19	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031042	30	3	1002	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	20	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031043	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	10	-1	-1	20	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031044	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	12	-1	-1	20	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031045	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	14	-1	-1	20	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031046	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	16	-1	-1	20	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031047	30	3	1002	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	8	-1	21	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031048	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	10	-1	21	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031049	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	12	-1	21	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031050	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	14	-1	21	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031051	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	16	-1	21	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031052	30	3	1002	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	9	-1	-1	-1	19	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031053	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	11	-1	-1	-1	19	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031054	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	13	-1	-1	-1	19	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031055	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	15	-1	-1	-1	19	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031056	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	17	-1	-1	-1	19	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031057	30	3	1002	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	9	-1	-1	20	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031058	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	11	-1	-1	20	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031059	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	13	-1	-1	20	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031060	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	15	-1	-1	20	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031061	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	17	-1	-1	20	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031062	30	3	1002	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	9	-1	21	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031063	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	11	-1	21	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031064	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	13	-1	21	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031065	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	15	-1	21	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031066	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	17	-1	21	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031067	30	3	1002	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	10	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031068	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	12	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031069	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	14	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031070	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	16	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031071	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	18	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031072	30	3	1002	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	10	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031073	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	12	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031074	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	14	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031075	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	16	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031076	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	18	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031077	30	3	1002	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	10	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031078	30	3	1003	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	12	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031079	30	3	1004	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	14	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031080	30	3	1005	4	3	1	-1	80	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	16	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031081	30	3	1006	4	3	1	-1	85	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	-1	-1	18	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031082	30	3	1007	4	3	1	-1	65	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	13	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031083	30	3	1008	4	3	1	-1	70	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	15	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30031084	30	3	1009	4	3	1	-1	75	-1	-1	100	50	-1	0	0	7	0	-1	0	-1	-1	-1	-1	17	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
