NUM	NUM	NUM	NUM	TEXT	NUM	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	TEXT	TEXT	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	
14010609	14	1	609	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	18	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010610	14	1	610	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	18	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010611	14	1	611	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	18	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010612	14	1	612	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	18	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010613	14	1	613	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	20	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010614	14	1	614	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	20	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010615	14	1	615	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	20	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010616	14	1	616	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	20	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010617	14	1	617	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	20	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010618	14	1	618	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	20	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010619	14	1	619	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	20	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010620	14	1	620	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	20	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010621	14	1	621	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	22	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010622	14	1	622	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	22	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010623	14	1	623	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	22	126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010624	14	1	624	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	22	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010625	14	1	625	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	22	180	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010626	14	1	626	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	22	216	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010627	14	1	627	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	22	252	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010628	14	1	628	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	22	360	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010629	14	1	629	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	0	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010630	14	1	630	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	0	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010631	14	1	631	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	0	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010632	14	1	632	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	0	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010633	14	1	633	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	0	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010634	14	1	634	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	0	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010635	14	1	635	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	0	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010636	14	1	636	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	0	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010637	14	1	637	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	2	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010638	14	1	638	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	2	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010639	14	1	639	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	2	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010640	14	1	640	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	2	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010641	14	1	641	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	2	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010642	14	1	642	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	2	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010643	14	1	643	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	2	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010644	14	1	644	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	2	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010645	14	1	645	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	4	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010646	14	1	646	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	4	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010647	14	1	647	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	4	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010648	14	1	648	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	4	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010649	14	1	649	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	4	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010650	14	1	650	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	4	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010651	14	1	651	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	4	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010652	14	1	652	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	4	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010653	14	1	653	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	6	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010654	14	1	654	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	6	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010655	14	1	655	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	6	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010656	14	1	656	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	6	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010657	14	1	657	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	6	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010658	14	1	658	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	6	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010659	14	1	659	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	6	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010660	14	1	660	CJSH_item_baoshi2_1_14	8	1~12|21|28|35~46	精致的神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	6	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010661	14	1	661	CJSH_item_baoshi2_1_15	8	1~12|21|28|35~46	精致的神话级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	14	56	12	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010662	14	1	662	CJSH_item_baoshi2_1_15	8	1~12|21|28|35~46	精致的神话级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	14	56	12	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010663	14	1	663	CJSH_item_baoshi2_1_15	8	1~12|21|28|35~46	精致的神话级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	14	56	12	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010664	14	1	664	CJSH_item_baoshi2_1_15	8	1~12|21|28|35~46	精致的神话级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	14	56	12	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
14010665	14	1	665	CJSH_item_baoshi2_1_15	8	1~12|21|28|35~46	精致的神话级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	14	56	12	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1	1	-1	-1	
