NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
╠Ю╨е	кФ╩З╠Ю╨е	attr╠Ю╨е	бъ╪╜╠М╠Ю╨е	уСс╙╠Ю╨е	цШЁф	Ёф╨е	xжАвЬ╠Й	zжАвЬ╠Й	Ё╞оР	╫е╠╬╠Ю╨е	жьиЗй╠╪Д	╥жвИ╠Ю╨е	╤снИ╠Ю╨е	╩Ы╢║AI	AIнд╪Ч	я╡бъб╥╬╤	ил╣Й0	ил╣Й1	ил╣Й2	ил╣Й3	цШсЧID	╣х╪╤	╬╣оЯвИ
180	181	6921	-1	21	сдущж╝╥Д		113.007744	110.466698	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
181	182	6921	-1	21	сдущж╝╥Д		112.999664	112.167763	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
182	183	6921	-1	21	сдущж╝╥Д		112.976616	112.394447	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
183	184	6921	-1	21	сдущж╝╥Д		115.303825	113.575317	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
184	185	6921	-1	21	сдущж╝╥Д		115.26487	111.002983	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
185	186	6921	-1	21	сдущж╝╥Д		148.583221	112.769142	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
186	187	6921	-1	21	сдущж╝╥Д		147.798126	113.268631	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
187	188	6921	-1	21	сдущж╝╥Д		146.581039	112.084229	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
188	189	6921	-1	21	сдущж╝╥Д		147.621445	112.062607	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
189	190	6921	-1	21	сдущж╝╥Д		145.819656	114.527069	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
190	191	6921	-1	21	сдущж╝╥Д		146.382324	114.288681	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
191	192	6921	-1	21	сдущж╝╥Д		146.496811	111.4571	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
192	193	6921	-1	21	сдущж╝╥Д		148.351654	113.146576	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
193	194	6921	-1	21	сдущж╝╥Д		72.102928	111.541557	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
194	195	6921	-1	21	сдущж╝╥Д		72.102928	111.541557	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
195	196	6921	-1	21	сдущж╝╥Д		72.102928	111.541557	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
196	197	6921	-1	21	сдущж╝╥Д		90.510704	127.432793	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
197	198	6921	-1	21	сдущж╝╥Д		90.483437	126.60183	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
198	199	6921	-1	21	сдущж╝╥Д		89.555855	126.857071	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
199	200	6921	-1	21	сдущж╝╥Д		90.575554	127.360245	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
200	201	6921	-1	21	сдущж╝╥Д		91.274261	126.213829	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
201	202	6921	-1	21	сдущж╝╥Д		89.406609	126.447876	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
202	203	6921	-1	21	сдущж╝╥Д		91.177582	127.399498	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
203	204	6921	-1	21	сдущж╝╥Д		90.483437	126.60183	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
204	205	6921	-1	21	сдущж╝╥Д		90.146736	128.486755	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
205	206	6921	-1	21	сдущж╝╥Д		89.458542	126.027046	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
206	207	6921	-1	21	сдущж╝╥Д		68.184128	138.842102	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
207	208	6921	-1	21	сдущж╝╥Д		67.880119	139.869339	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
208	209	6921	-1	21	сдущж╝╥Д		68.842346	139.550934	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
209	210	6921	-1	21	сдущж╝╥Д		69.554642	142.4543	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
210	211	6921	-1	21	сдущж╝╥Д		88.157066	157.26651	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
211	212	6921	-1	21	сдущж╝╥Д		87.075615	156.417908	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
212	213	6921	-1	21	сдущж╝╥Д		88.475128	157.185852	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
213	214	6921	-1	21	сдущж╝╥Д		88.319427	154.080704	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
214	215	6921	-1	21	сдущж╝╥Д		87.045959	154.171249	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
215	216	6921	-1	21	сдущж╝╥Д		86.876846	154.760437	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
216	217	6921	-1	21	сдущж╝╥Д		86.541168	155.933563	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
217	218	6921	-1	21	сдущж╝╥Д		88.796455	157.169815	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
218	219	6921	-1	21	сдущж╝╥Д		85.302223	155.547928	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
219	220	6921	-1	21	сдущж╝╥Д		86.33139	155.559677	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
220	221	6920	-1	21	сд╨зж╝жК		111.137367	148.08345	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
221	222	6920	-1	21	сд╨зж╝жК		111.390953	146.901047	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
222	223	6920	-1	21	сд╨зж╝жК		111.157875	147.700073	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
223	224	6920	-1	21	сд╨зж╝жК		135.942703	148.570862	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
224	225	6920	-1	21	сд╨зж╝жК		135.942703	148.570862	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
225	226	6920	-1	21	сд╨зж╝жК		135.942703	148.570862	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
226	227	6920	-1	21	сд╨зж╝жК		135.942703	148.570862	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
227	228	6920	-1	21	сд╨зж╝жК		195.80368	179.778168	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
228	229	6920	-1	21	сд╨зж╝жК		196.381226	179.349594	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
229	230	6920	-1	21	сд╨зж╝жК		195.513565	180.650879	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
230	231	6920	-1	21	сд╨зж╝жК		196.217743	177.759583	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
231	232	6920	-1	21	сд╨зж╝жК		195.762115	180.594086	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
232	233	6920	-1	21	сд╨зж╝жК		194.890518	176.961472	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
233	234	6920	-1	21	сд╨зж╝жК		195.871918	153.305435	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
234	235	6920	-1	21	сд╨зж╝жК		195.45462	153.908386	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
235	236	6920	-1	21	сд╨зж╝жК		194.135544	152.3759	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
236	237	6920	-1	21	сд╨зж╝жК		196.330902	152.015335	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
237	238	6920	-1	21	сд╨зж╝жК		195.096069	153.49173	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
238	239	6920	-1	21	сд╨зж╝жК		195.879608	153.168533	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
239	240	6920	-1	21	сд╨зж╝жК		168.169205	168.55043	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
240	241	6920	-1	21	сд╨зж╝жК		165.465805	167.036545	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
241	242	6920	-1	21	сд╨зж╝жК		169.327438	166.174438	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
242	243	6920	-1	21	сд╨зж╝жК		168.946899	167.875824	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
243	244	6920	-1	21	сд╨зж╝жК		168.289795	166.595795	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
244	245	6920	-1	21	сд╨зж╝жК		166.117706	164.757355	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
245	246	6920	-1	21	сд╨зж╝жК		166.856689	164.581635	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
246	247	6920	-1	21	сд╨зж╝жК		166.774933	165.732605	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
247	248	6920	-1	21	сд╨зж╝жК		167.893143	167.662476	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
248	249	6920	-1	21	сд╨зж╝жК		168.596008	168.434326	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
249	250	6920	-1	21	сд╨зж╝жК		167.250275	165.167572	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
250	251	6920	-1	21	сд╨зж╝жК		167.059158	166.757141	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
251	252	6920	-1	21	сд╨зж╝жК		172.915314	145.068298	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
252	253	6920	-1	21	сд╨зж╝жК		174.523392	147.251923	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
253	254	6920	-1	21	сд╨зж╝жК		173.933472	147.096207	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
254	255	6920	-1	21	сд╨зж╝жК		174.253647	146.605087	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
255	256	6920	-1	21	сд╨зж╝жК		173.295166	148.075134	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
256	257	6920	-1	21	сд╨зж╝жК		172.734528	145.996964	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
257	258	6920	-1	21	сд╨зж╝жК		173.256866	145.794556	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
258	259	6920	-1	21	сд╨зж╝жК		174.366058	145.246689	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
259	260	6920	-1	21	сд╨зж╝жК		174.112366	145.885712	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
260	261	6920	-1	21	сд╨зж╝жК		172.803635	146.142258	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
261	262	6920	-1	21	сд╨зж╝жК		173.957169	144.298904	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
262	263	6920	-1	21	сд╨зж╝жК		175.523727	191.461761	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
263	264	6920	-1	21	сд╨зж╝жК		177.228622	191.440353	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
264	265	6920	-1	21	сд╨зж╝жК		177.820038	193.110199	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
265	266	6920	-1	21	сд╨зж╝жК		177.900925	191.332611	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
266	267	6920	-1	21	сд╨зж╝жК		176.986298	191.249344	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
267	268	6920	-1	21	сд╨зж╝жК		175.098618	190.648117	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
268	269	6920	-1	21	сд╨зж╝жК		178.380661	191.95961	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
269	270	6920	-1	21	сд╨зж╝жК		177.521591	192.674484	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
270	271	6920	-1	21	сд╨зж╝жК		177.886887	192.561569	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
271	272	6920	-1	21	сд╨зж╝жК		178.732574	192.886566	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
272	273	6920	-1	21	сд╨зж╝жК		176.749725	190.314957	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
273	274	6920	-1	21	сд╨зж╝жК		128.468384	179.109329	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
274	275	6920	-1	21	сд╨зж╝жК		127.630234	177.782211	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
275	276	6920	-1	21	сд╨зж╝жК		132.029968	178.01004	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
276	277	6920	-1	21	сд╨зж╝жК		132.436508	178.207184	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
277	278	6920	-1	21	сд╨зж╝жК		130.064835	176.709427	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
278	279	6920	-1	21	сд╨зж╝жК		144.477341	200.623917	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
279	280	6920	-1	21	сд╨зж╝жК		144.375198	200.247711	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
280	281	6920	-1	21	сд╨зж╝жК		141.914261	200.916214	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
281	282	6920	-1	21	сд╨зж╝жК		141.845093	199.827499	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
282	283	6920	-1	21	сд╨зж╝жК		145.253311	198.80571	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
283	284	6920	-1	21	сд╨зж╝жК		143.467804	197.562531	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
284	285	6920	-1	21	сд╨зж╝жК		141.983765	197.214157	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
285	286	6920	-1	21	сд╨зж╝жК		141.72435	198.549347	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
286	287	6920	-1	21	сд╨зж╝жК		143.215637	199.32399	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
287	288	6920	-1	21	сд╨зж╝жК		143.17157	198.729004	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
288	289	6920	-1	21	сд╨зж╝жК		115.035316	198.995758	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
289	290	6920	-1	21	сд╨зж╝жК		115.714714	199.587753	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
290	291	6920	-1	21	сд╨зж╝жК		117.672462	198.709137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
291	292	6920	-1	21	сд╨зж╝жК		117.724442	199.001114	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
292	293	6920	-1	21	сд╨зж╝жК		117.243301	200.36908	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
293	294	6920	-1	21	сд╨зж╝жК		115.944473	199.478394	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
294	295	6920	-1	21	сд╨зж╝жК		116.021614	197.914871	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
295	296	6920	-1	21	сд╨зж╝жК		114.809189	198.702103	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
296	297	6920	-1	21	сд╨зж╝жК		115.031952	199.340454	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
297	298	6920	-1	21	сд╨зж╝жК		115.491577	199.121292	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
298	299	6920	-1	21	сд╨зж╝жК		114.293152	198.804077	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
299	300	6920	-1	21	сд╨зж╝жК		104.397949	178.180984	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
300	301	6920	-1	21	сд╨зж╝жК		105.520996	176.611603	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
301	302	6920	-1	21	сд╨зж╝жК		103.88662	176.598068	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
302	303	6921	-1	21	сдущж╝╥Д		79.418503	86.211349	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
303	304	6921	-1	21	сдущж╝╥Д		80.225876	86.545418	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
304	305	6921	-1	21	сдущж╝╥Д		82.150146	86.081451	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
305	306	6921	-1	21	сдущж╝╥Д		81.55069	86.51841	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
306	307	6921	-1	21	сдущж╝╥Д		80.459503	86.839325	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
307	308	6921	-1	21	сдущж╝╥Д		79.161407	87.297691	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
308	309	6921	-1	21	сдущж╝╥Д		79.939255	86.653954	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
309	310	6921	-1	21	сдущж╝╥Д		80.656403	88.178398	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
310	311	6921	-1	21	сдущж╝╥Д		80.656403	88.178398	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
311	312	6921	-1	21	сдущж╝╥Д		104.438354	82.688446	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
312	313	6921	-1	21	сдущж╝╥Д		105.206146	81.83622	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
313	314	6921	-1	21	сдущж╝╥Д		105.140862	81.187729	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
314	315	6921	-1	21	сдущж╝╥Д		104.438354	82.688446	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
315	316	6921	-1	21	сдущж╝╥Д		99.984215	36.826992	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
316	317	6921	-1	21	сдущж╝╥Д		99.880508	36.608799	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
317	318	6921	-1	21	сдущж╝╥Д		101.59494	37.586445	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
318	319	6921	-1	21	сдущж╝╥Д		101.084648	36.036659	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
319	320	6921	-1	21	сдущж╝╥Д		101.73774	38.006729	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
320	321	6921	-1	21	сдущж╝╥Д		102.767334	38.363506	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
321	322	6921	-1	21	сдущж╝╥Д		100.821724	39.880028	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
322	323	6921	-1	21	сдущж╝╥Д		100.398613	37.813908	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
323	324	6921	-1	21	сдущж╝╥Д		79.642853	38.13422	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
324	325	6921	-1	21	сдущж╝╥Д		81.196556	37.090256	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
325	326	6921	-1	21	сдущж╝╥Д		79.248863	36.334736	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
326	327	6921	-1	21	сдущж╝╥Д		78.413055	37.193485	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
327	328	6921	-1	21	сдущж╝╥Д		78.501663	36.091854	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
328	329	6921	-1	21	сдущж╝╥Д		81.461548	35.607716	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
329	330	6921	-1	21	сдущж╝╥Д		80.339676	35.240467	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
330	333	9778	129716	20	мюЁгу╫╢╚кмй╞	мюЁгу╫мУЁг[©С╤╢]╢╚кмй╞	65	164.5	0	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	350	0	
331	334	9778	129718	20	мюЁгу╫╢╚кмй╞	мюЁгу╫мУЁг[даЁ║]╢╚кмй╞	198	166	18	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	350	0	
332	336	6920	-1	21	сд╨зж╝жК		114.419426	185.862518	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
333	337	6920	-1	21	сд╨зж╝жК		181.324402	166.391006	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
334	338	6920	-1	21	сд╨зж╝жК		136.368347	184.715134	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
335	336	6920	-1	21	сд╨зж╝жК		115.208115	187.165573	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
336	337	6920	-1	21	сд╨зж╝жК		183.425949	165.314316	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
337	338	6920	-1	21	сд╨зж╝жК		137.198227	186.692688	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
338	336	6920	-1	21	сд╨зж╝жК		112.595428	185.870636	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
339	337	6920	-1	21	сд╨зж╝жК		183.133102	162.110901	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
340	338	6920	-1	21	сд╨зж╝жК		136.819061	187.87674	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
341	336	6920	-1	21	сд╨зж╝жК		110.162643	186.686707	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
342	337	6920	-1	21	сд╨зж╝жК		181.561829	161.583252	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
343	338	6920	-1	21	сд╨зж╝жК		134.843185	189.200882	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
344	336	6920	-1	21	сд╨зж╝жК		110.820351	188.385239	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
345	337	6920	-1	21	сд╨зж╝жК		179.772278	161.737198	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
346	338	6920	-1	21	сд╨зж╝жК		134.473618	185.796387	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
347	336	6920	-1	21	сд╨зж╝жК		113.116997	189.016174	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
348	337	6920	-1	21	сд╨зж╝жК		179.844482	167.059296	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
349	338	6920	-1	21	сд╨зж╝жК		132.483124	185.946915	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
350	336	6920	-1	21	сд╨зж╝жК		115.602127	188.993332	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
351	337	6920	-1	21	сд╨зж╝жК		182.826538	163.58786	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
352	338	6920	-1	21	сд╨зж╝жК		131.946106	187.790756	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
353	336	6920	-1	21	сд╨зж╝жК		113.354668	188.88504	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
354	337	6920	-1	21	сд╨зж╝жК		180.917282	163.740219	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
355	338	6920	-1	21	сд╨зж╝жК		133.275314	189.604233	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
356	336	6920	-1	21	сд╨зж╝жК		112.925804	186.793625	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
357	337	6920	-1	21	сд╨зж╝жК		179.470673	163.083191	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
358	338	6920	-1	21	сд╨зж╝жК		135.309357	186.580124	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
359	336	6920	-1	21	сд╨зж╝жК		112.941963	187.818848	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
360	337	6920	-1	21	сд╨зж╝жК		179.944077	164.552429	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
361	338	6920	-1	21	сд╨зж╝жК		133.977676	186.986465	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
362	7336799	4295	101658	-1	вИ╤сж╦рЩхк		80	204	9	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
