NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
╠Ю╨е	кФ╩З╠Ю╨е	attr╠Ю╨е	бъ╪╜╠М╠Ю╨е	уСс╙╠Ю╨е	цШЁф	Ёф╨е	xжАвЬ╠Й	zжАвЬ╠Й	Ё╞оР	╫е╠╬╠Ю╨е	жьиЗй╠╪Д	╥жвИ╠Ю╨е	╤снИ╠Ю╨е	╩Ы╢║AI	AIнд╪Ч	я╡бъб╥╬╤	ил╣Й0	ил╣Й1	ил╣Й2	ил╣Й3	цШсЧID	╣х╪╤	╬╣оЯвИ
180	72	6941	-1	21	сдущж╝╥Д		183.021255	190.900925	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
181	73	6941	-1	21	сдущж╝╥Д		183.021255	190.900925	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
182	74	6941	-1	21	сдущж╝╥Д		183.021255	190.900925	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
183	75	6941	-1	21	сдущж╝╥Д		174.87915	102.137337	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
184	76	6941	-1	21	сдущж╝╥Д		174.87915	102.137337	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
185	77	6941	-1	21	сдущж╝╥Д		148.393524	59.071346	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
186	78	6941	-1	21	сдущж╝╥Д		108.206062	94.19117	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
187	80	6941	-1	21	сдущж╝╥Д		192.310059	61.487503	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
188	81	6941	-1	21	сдущж╝╥Д		191.072952	61.25687	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
189	89	6940	-1	21	сд╨зж╝жК		42.444717	108.211708	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
190	90	6940	-1	21	сд╨зж╝жК		40.678261	109.100388	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
191	91	6940	-1	21	сд╨зж╝жК		43.646553	108.968025	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
192	92	6940	-1	21	сд╨зж╝жК		42.406281	109.314262	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
193	93	6940	-1	21	сд╨зж╝жК		43.601337	111.388718	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
194	94	6940	-1	21	сд╨зж╝жК		41.353653	111.375839	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
195	95	6940	-1	21	сд╨зж╝жК		42.937061	110.470634	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
196	96	6940	-1	21	сд╨зж╝жК		42.937061	110.470634	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
197	97	6940	-1	21	сд╨зж╝жК		42.937061	110.470634	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
198	98	6940	-1	21	сд╨зж╝жК		42.937061	110.470634	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
199	99	6940	-1	21	сд╨зж╝жК		71.876892	114.461693	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
200	100	6940	-1	21	сд╨зж╝жК		71.123375	114.47757	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
201	101	6940	-1	21	сд╨зж╝жК		72.315018	113.431725	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
202	102	6940	-1	21	сд╨зж╝жК		73.239716	113.706215	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
203	103	6940	-1	21	сд╨зж╝жК		70.462181	114.02317	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
204	104	6940	-1	21	сд╨зж╝жК		71.378319	113.274925	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
205	105	6940	-1	21	сд╨зж╝жК		71.378319	113.274925	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
206	106	6940	-1	21	сд╨зж╝жК		38.743664	143.698883	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
207	107	6940	-1	21	сд╨зж╝жК		39.67709	143.424149	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
208	108	6940	-1	21	сд╨зж╝жК		41.503799	143.624237	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
209	109	6940	-1	21	сд╨зж╝жК		39.121269	143.199509	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
210	110	6940	-1	21	сд╨зж╝жК		40.653934	140.051483	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
211	111	6940	-1	21	сд╨зж╝жК		37.757374	141.824127	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
212	112	6940	-1	21	сд╨зж╝жК		40.520878	141.157516	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
213	113	6940	-1	21	сд╨зж╝жК		39.979267	141.960846	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
214	114	6940	-1	21	сд╨зж╝жК		39.979267	141.960846	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
215	115	6940	-1	21	сд╨зж╝жК		39.979267	141.960846	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
216	116	6940	-1	21	сд╨зж╝жК		71.223953	144.591583	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
217	117	6940	-1	21	сд╨зж╝жК		70.495056	145.39624	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
218	118	6940	-1	21	сд╨зж╝жК		56.282906	190.245361	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
219	119	6940	-1	21	сд╨зж╝жК		56.542339	190.605988	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
220	120	6940	-1	21	сд╨зж╝жК		56.633686	193.041229	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
221	121	6940	-1	21	сд╨зж╝жК		54.239532	191.403931	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
222	122	6940	-1	21	сд╨зж╝жК		52.784039	192.570847	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
223	123	6940	-1	21	сд╨зж╝жК		56.03986	194.043442	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
224	124	6940	-1	21	сд╨зж╝жК		55.431442	191.95929	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
225	125	6940	-1	21	сд╨зж╝жК		55.2691	192.817932	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
226	126	6940	-1	21	сд╨зж╝жК		55.2691	192.817932	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
227	127	6940	-1	21	сд╨зж╝жК		55.2691	192.817932	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
228	128	6940	-1	21	сд╨зж╝жК		112.373741	206.591644	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
229	129	6940	-1	21	сд╨зж╝жК		115.426643	205.270447	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
230	130	6940	-1	21	сд╨зж╝жК		113.229126	207.20256	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
231	131	6940	-1	21	сд╨зж╝жК		113.311813	205.885254	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
232	132	6940	-1	21	сд╨зж╝жК		113.98877	208.391098	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
233	133	6940	-1	21	сд╨зж╝жК		110.953133	207.329498	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
234	134	6940	-1	21	сд╨зж╝жК		112.027771	204.244019	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
235	135	6940	-1	21	сд╨зж╝жК		113.258087	204.372772	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
236	136	6940	-1	21	сд╨зж╝жК		113.258087	204.372772	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
237	137	6940	-1	21	сд╨зж╝жК		113.258087	204.372772	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
238	138	6940	-1	21	сд╨зж╝жК		147.460388	190.185791	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
239	139	6940	-1	21	сд╨зж╝жК		147.629654	190.284241	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
240	140	6940	-1	21	сд╨зж╝жК		145.407867	189.75444	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
241	141	6940	-1	21	сд╨зж╝жК		145.447098	190.197937	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
242	142	6940	-1	21	сд╨зж╝жК		146.293808	191.271912	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
243	143	6940	-1	21	сд╨зж╝жК		146.293808	191.271912	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
244	144	6940	-1	21	сд╨зж╝жК		146.293808	191.271912	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
245	145	6940	-1	21	сд╨зж╝жК		142.310257	156.062592	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
246	146	6940	-1	21	сд╨зж╝жК		141.293045	155.852188	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
247	147	6940	-1	21	сд╨зж╝жК		143.311798	155.142349	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
248	148	6940	-1	21	сд╨зж╝жК		142.752869	153.391342	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
249	149	6940	-1	21	сд╨зж╝жК		141.589417	153.479004	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
250	150	6940	-1	21	сд╨зж╝жК		140.645706	152.362854	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
251	151	6940	-1	21	сд╨зж╝жК		141.718292	152.066544	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
252	152	6940	-1	21	сд╨зж╝жК		141.718292	152.066544	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	30	0	
253	153	9778	129716	20	мюЁгу╫╢╚кмй╞	мюЁгу╫мУЁг[©С╤╢]╢╚кмй╞	116	50	27	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	10	0	
254	154	9778	129718	20	мюЁгу╫╢╚кмй╞	мюЁгу╫мУЁг[даЁ║]╢╚кмй╞	198	108	18	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	10	0	
255	156	6941	-1	21	сдущж╝╥Д		147.334656	101.644852	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
256	157	6941	-1	21	сдущж╝╥Д		111.982147	93.660286	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
257	158	6941	-1	21	сдущж╝╥Д		129.786942	94.161324	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
258	159	6941	-1	21	сдущж╝╥Д		125.811859	157.677383	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
259	160	6941	-1	21	сдущж╝╥Д		107.397697	116.029488	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
260	161	6941	-1	21	сдущж╝╥Д		129.695297	139.562958	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
261	156	6941	-1	21	сдущж╝╥Д		147.387238	97.001251	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
262	157	6941	-1	21	сдущж╝╥Д		108.185371	95.000328	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
263	158	6941	-1	21	сдущж╝╥Д		125.276131	93.892464	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
264	159	6941	-1	21	сдущж╝╥Д		127.44545	159.427078	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
265	160	6941	-1	21	сдущж╝╥Д		109.901909	120.373657	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
266	161	6941	-1	21	сдущж╝╥Д		128.288345	137.15834	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
267	156	6941	-1	21	сдущж╝╥Д		150.030228	97.937408	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
268	157	6941	-1	21	сдущж╝╥Д		106.591438	95.179474	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
269	158	6941	-1	21	сдущж╝╥Д		127.135391	91.343765	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
270	159	6941	-1	21	сдущж╝╥Д		125.569069	160.774475	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
271	160	6941	-1	21	сдущж╝╥Д		109.814461	117.00032	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
272	161	6941	-1	21	сдущж╝╥Д		128.020523	140.102127	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
273	156	6941	-1	21	сдущж╝╥Д		144.902176	98.174759	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
274	157	6941	-1	21	сдущж╝╥Д		105.804024	91.869217	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
275	158	6941	-1	21	сдущж╝╥Д		128.358566	93.90789	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
276	159	6941	-1	21	сдущж╝╥Д		127.880409	162.540726	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
277	160	6941	-1	21	сдущж╝╥Д		109.538422	121.345955	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
278	161	6941	-1	21	сдущж╝╥Д		127.574814	136.632263	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
279	156	6941	-1	21	сдущж╝╥Д		149.78717	95.534782	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
280	157	6941	-1	21	сдущж╝╥Д		110.271423	94.96769	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
281	158	6941	-1	21	сдущж╝╥Д		127.008308	93.931175	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
282	159	6941	-1	21	сдущж╝╥Д		127.354874	156.784088	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
283	160	6941	-1	21	сдущж╝╥Д		110.907288	113.797272	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
284	161	6941	-1	21	сдущж╝╥Д		126.609146	137.701035	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
285	156	6941	-1	21	сдущж╝╥Д		144.836563	96.783623	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
286	157	6941	-1	21	сдущж╝╥Д		106.788353	91.786224	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
287	158	6941	-1	21	сдущж╝╥Д		125.799538	87.517456	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
288	159	6941	-1	21	сдущж╝╥Д		123.687675	158.063385	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
289	160	6941	-1	21	сдущж╝╥Д		109.096733	113.211296	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
290	161	6941	-1	21	сдущж╝╥Д		126.574364	142.357117	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
291	156	6941	-1	21	сдущж╝╥Д		144.714294	94.01635	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
292	157	6941	-1	21	сдущж╝╥Д		108.265266	91.472137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
293	158	6941	-1	21	сдущж╝╥Д		128.418167	88.874489	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
294	159	6941	-1	21	сдущж╝╥Д		123.554382	161.517593	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
295	160	6941	-1	21	сдущж╝╥Д		107.630447	119.777313	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
296	161	6941	-1	21	сдущж╝╥Д		125.54277	136.044754	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
297	156	6941	-1	21	сдущж╝╥Д		148.204117	94.290268	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
298	157	6941	-1	21	сдущж╝╥Д		108.655815	93.260048	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
299	158	6941	-1	21	сдущж╝╥Д		125.973862	88.318298	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
300	159	6941	-1	21	сдущж╝╥Д		125.422256	162.547729	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
301	160	6941	-1	21	сдущж╝╥Д		111.120934	117.445915	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
302	161	6941	-1	21	сдущж╝╥Д		122.307213	137.261154	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
303	156	6941	-1	21	сдущж╝╥Д		145.374435	101.441704	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
304	157	6941	-1	21	сдущж╝╥Д		108.757225	91.366882	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
305	158	6941	-1	21	сдущж╝╥Д		126.563644	87.507118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
306	159	6941	-1	21	сдущж╝╥Д		125.929512	157.80336	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
307	160	6941	-1	21	сдущж╝╥Д		109.073631	118.351936	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
308	161	6941	-1	21	сдущж╝╥Д		123.137077	140.373016	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
309	156	6941	-1	21	сдущж╝╥Д		149.593872	100.127327	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
310	157	6941	-1	21	сдущж╝╥Д		110.738976	92.089622	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
311	158	6941	-1	21	сдущж╝╥Д		124.214561	92.158363	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
312	159	6941	-1	21	сдущж╝╥Д		128.146378	159.816711	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
313	160	6941	-1	21	сдущж╝╥Д		107.525352	112.762093	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
314	161	6941	-1	21	сдущж╝╥Д		124.681541	141.052032	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
315	162	6941	-1	21	сдущж╝╥Д		119.504799	59.048798	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
316	163	6941	-1	21	сдущж╝╥Д		123.78125	56.880959	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
317	164	6941	-1	21	сдущж╝╥Д		120.970528	57.128418	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
318	165	6941	-1	21	сдущж╝╥Д		125.826782	60.195999	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
319	166	6941	-1	21	сдущж╝╥Д		123.633461	60.838238	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
320	167	6941	-1	21	сдущж╝╥Д		125.973648	57.601715	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
321	168	6941	-1	21	сдущж╝╥Д		121.690048	60.998646	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
322	169	6941	-1	21	сдущж╝╥Д		125.943291	60.695435	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
323	170	6941	-1	21	сдущж╝╥Д		120.356812	59.088001	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
324	171	6941	-1	21	сдущж╝╥Д		120.969727	57.254185	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
325	172	6941	-1	21	сдущж╝╥Д		120.970528	57.128418	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
326	173	6941	-1	21	сдущж╝╥Д		120.970528	57.128418	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	35	0	
327	7336799	4295	101666	-1	вИ╤сж╦рЩхк		70	95	18	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
328	7336799	2602	101166	-1	цт╧╛р╩╡Ц	цт╧╛╢╚кмхк	45	80	0	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
